BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
1009140036,"$12,007,839","$10,578,275","$22,586,114",$0,"$4,282,785",$0,$0,"$28,609,485","$5,495,661"
1015310029,"$11,832,170",$0,"$11,832,170",$0,"$4,471,139",$0,$0,"$16,822,629","$3,571,066"
1015700021,"$11,636,601",$0,"$11,636,601","$169,142",$0,$0,$0,"$12,219,725","$2,885,871"
1008290001,"$11,575,633",$0,"$11,575,633",$0,"$2,275,344",$0,$0,"$14,368,456","$2,769,337"
1000420001,"$11,513,943",$0,"$11,513,943",$0,"$1,671,523",$0,$0,"$13,871,076","$3,321,426"
1010710042,"$11,483,058",$0,"$11,483,058",$0,"$222,640",$0,$0,"$12,258,765","$3,938,358"
1012010034,"$11,273,811",$0,"$11,273,811","$726,835",$0,$0,$0,"$12,080,956","$5,871,681"
4029740060,"$11,134,666",$0,"$11,134,666",$0,$0,$0,$0,"$11,425,766","$6,063,544"
1008010034,"$10,905,430",$0,"$10,905,430","$260,493","$1,065,794","$12,000",$0,"$12,753,235","$3,277,509"
3020940010,"$10,739,335",$0,"$10,739,335",$0,"$372,250",$0,$0,"$11,879,846","$3,763,975"
5006310071,"$10,344,520",$0,"$10,344,520",$0,$0,$0,$0,"$10,344,520","$5,671,665"
1004560007,"$10,297,422",$0,"$10,297,422",$0,"$1,061,089",$0,$0,"$12,387,343","$3,492,723"
1009440045,"$10,221,045",$0,"$10,221,045",$0,"$987,250",$0,$0,"$11,419,833","$2,665,239"
1012380046,"$10,059,253",$0,"$10,059,253",$0,"$63,176",$0,$0,"$10,230,232","$3,320,392"
1011690048,"$9,976,061",$0,"$9,976,061",$0,"$3,575,023",$0,"$86,191","$13,703,671","$3,953,572"
1010620019,"$9,326,246",$0,"$9,326,246",$0,$0,$0,$0,"$9,453,289","$4,352,391"
3001340001,"$9,115,079",$0,"$9,115,079",$0,"$80,667",$0,$0,"$9,505,407","$5,164,569"
1000550014,"$8,868,892","$169,053","$9,037,945",$0,$0,$0,$0,"$9,137,945","$3,730,396"
1010330001,"$8,638,864",$0,"$8,638,864",$0,"$1,917,154",$0,$0,"$11,038,694","$3,699,598"
1008610004,"$8,516,802",$0,"$8,516,802",$0,"$875,735",$0,$0,"$9,506,513","$2,364,083"
1005440065,"$8,401,704",$0,"$8,401,704",$0,"$1,500,000",$0,$0,"$10,109,452","$2,200,318"
1007340037,"$8,386,222",$0,"$8,386,222",$0,"$369,806",$0,$0,"$9,045,436","$2,375,037"
1000690006,"$8,078,275",$0,"$8,078,275",$0,"$1,359,647",$0,$0,"$9,895,929","$1,897,621"
4001170001,"$7,968,137",$0,"$7,968,137",$0,$0,$0,"$56,260","$8,084,348","$4,300,169"
1010830029,"$7,835,900",$0,"$7,835,900",$0,"$943,447",$0,$0,"$9,265,095","$2,160,751"
3020610110,"$7,613,714",$0,"$7,613,714",$0,"$334,020",$0,$0,"$8,367,069","$2,799,480"
4004250001,"$7,383,090",$0,"$7,383,090",$0,$0,$0,$0,"$7,643,014","$6,432,050"
1009390028,"$7,325,003","$161,312","$7,486,315",$0,"$1,946,092",$0,$0,"$9,549,531","$4,566,238"
1018960043,"$7,263,282",$0,"$7,263,282","$16,800",$0,$0,$0,"$7,387,060","$3,746,428"
4159450001,"$7,258,309",$0,"$7,258,309",$0,$0,$0,$0,"$7,459,704","$4,649,752"
4015100020,"$7,211,996",$0,"$7,211,996",$0,$0,$0,$0,"$7,439,008","$5,095,269"
1007600068,"$7,199,754",$0,"$7,199,754",$0,"$219,395",$0,$0,"$7,886,707","$1,681,911"
3070550013,"$7,094,865",$0,"$7,094,865",$0,$0,$0,$0,"$7,195,381","$3,010,504"
1015530027,"$7,044,983",$0,"$7,044,983",$0,"$716,900",$0,$0,"$8,152,751","$2,019,960"
3050260100,"$6,884,421","$1,511,214","$8,395,635",$0,$0,$0,"$197,899","$9,049,548","$3,829,117"
3050260132,"$6,884,421","$1,511,214","$8,395,635",$0,$0,$0,"$197,899","$9,049,548","$3,829,117"
4030780050,"$6,822,812","$101,160","$6,923,972","$103,000",$0,$0,"$61,862","$7,312,492","$2,438,783"
4030780065,"$6,822,812","$101,160","$6,923,972","$103,000",$0,$0,"$61,862","$7,312,492","$2,438,783"
4030800001,"$6,822,812","$101,160","$6,923,972","$103,000",$0,$0,"$61,862","$7,312,492","$2,438,783"
4030800006,"$6,822,812","$101,160","$6,923,972","$103,000",$0,$0,"$61,862","$7,312,492","$2,438,783"
4030800051,"$6,822,812","$101,160","$6,923,972","$103,000",$0,$0,"$61,862","$7,312,492","$2,438,783"
1018520012,"$6,822,047","$14,064,230","$20,886,277","$67,711",$0,$0,$0,"$21,273,785","$9,845,669"
1018520020,"$6,822,047","$14,064,230","$20,886,277","$67,711",$0,$0,$0,"$21,273,785","$9,845,669"
1018520031,"$6,822,047","$14,064,230","$20,886,277","$67,711",$0,$0,$0,"$21,273,785","$9,845,669"
1008730040,"$6,783,459",$0,"$6,783,459",$0,"$1,013,300",$0,$0,"$7,913,130","$2,138,583"
4068090001,"$6,711,167",$0,"$6,711,167",$0,"$199,804",$0,"$3,919","$7,317,894","$4,433,131"
5029220001,"$6,698,324",$0,"$6,698,324",$0,$0,$0,$0,"$6,698,324","$3,383,865"
3024820026,"$6,635,694",$0,"$6,635,694",$0,"$317,712",$0,$0,"$7,242,269","$2,303,970"
1013730001,"$6,607,700",$0,"$6,607,700",$0,"$42,292",$0,$0,"$6,773,246","$4,313,520"
1015570025,"$6,589,564",$0,"$6,589,564",$0,"$195,225",$0,$0,"$7,139,680","$3,191,587"
5029220265,"$6,587,913",$0,"$6,587,913",$0,$0,$0,$0,"$6,587,913","$3,344,265"
4022900001,"$6,579,897",$0,"$6,579,897",$0,$0,$0,"$495,123","$7,189,953","$4,377,010"
4031750001,"$6,533,398","$28,861,753","$35,395,151","$1,010,901",$0,$0,$0,"$39,801,891","$17,494,295"
1015710049,"$6,491,136",$0,"$6,491,136",$0,$0,$0,$0,"$6,551,301","$2,369,938"
1018890001,"$6,470,358",$0,"$6,470,358",$0,$0,$0,$0,"$6,526,032","$2,342,240"
3070520034,"$6,432,344",$0,"$6,432,344","$56,545",$0,"$59,805",$0,"$6,651,892","$4,039,123"
1011700012,"$6,389,379",$0,"$6,389,379",$0,"$2,187,356","$34,900",$0,"$8,819,395","$3,485,237"
3023220010,"$6,362,363",$0,"$6,362,363",$0,$0,$0,$0,"$6,597,353","$1,646,689"
1018720043,"$6,355,387",$0,"$6,355,387","$12,120","$932,415",$0,"$2,310","$7,493,939","$4,842,591"
1006410017,"$6,341,241",$0,"$6,341,241",$0,$0,$0,$0,"$6,466,389","$1,911,289"
1009049024,"$6,267,955",$0,"$6,267,955",$0,$0,$0,$0,"$6,690,787","$2,238,551"
1011860083,"$6,208,560",$0,"$6,208,560",$0,$0,$0,$0,"$6,223,479","$1,763,290"
1016240015,"$6,145,534",$0,"$6,145,534",$0,"$1,108,084",$0,$0,"$7,353,127","$2,326,668"
1015610001,"$6,088,700",$0,"$6,088,700",$0,"$604,187",$0,$0,"$6,912,186","$2,600,318"
2059500429,"$6,042,751",$0,"$6,042,751",$0,$0,$0,"$22,261","$6,370,657","$2,507,470"
1012400052,"$6,034,001",$0,"$6,034,001","$693,767","$1,485,000",$0,$0,"$8,345,569","$2,928,213"
4022810001,"$6,022,062",$0,"$6,022,062",$0,$0,$0,"$456,585","$6,488,332","$3,165,660"
4014900018,"$5,939,656","$510,967","$6,450,623","$104,489",$0,$0,$0,"$6,729,107","$3,448,403"
4031550027,"$5,913,847",$0,"$5,913,847",$0,"$29,072",$0,"$32,388","$6,264,010","$2,704,965"
4051370102,"$5,873,743",$0,"$5,873,743","$438,858",$0,$0,"$9,685","$6,525,138","$2,782,142"
4156380001,"$5,777,918",$0,"$5,777,918",$0,"$822,157",$0,"$1,949,129","$8,794,427","$5,947,920"
4051370005,"$5,777,859",$0,"$5,777,859","$117,395",$0,$0,"$8,554","$6,586,675","$2,895,459"
1010640036,"$5,708,397",$0,"$5,708,397",$0,"$2,063,472",$0,$0,"$7,922,361","$2,141,467"
3021860001,"$5,702,080",$0,"$5,702,080",$0,"$351,452",$0,"$4,404,974","$10,692,791","$7,924,626"
1013170030,"$5,694,171",$0,"$5,694,171",$0,"$825,363",$0,$0,"$6,625,380","$2,605,622"
1017790007,"$5,484,891",$0,"$5,484,891",$0,$0,$0,$0,"$5,491,906","$2,974,073"
1015610021,"$5,313,653","$10,291,234","$15,604,887",$0,$0,$0,$0,"$17,128,487","$7,033,423"
5029220150,"$5,301,421",$0,"$5,301,421",$0,$0,$0,$0,"$5,301,421","$2,276,204"
1017300009,"$5,252,246",$0,"$5,252,246","$58,777",$0,"$33,600",$0,"$5,621,961","$2,591,157"
1017300025,"$5,242,263",$0,"$5,242,263","$92,076",$0,$0,$0,"$5,698,526","$2,405,574"
4097190002,"$5,125,771","$123,972","$5,249,743","$36,945",$0,$0,$0,"$5,512,714","$2,644,451"
4019370001,"$5,125,086",$0,"$5,125,086",$0,$0,$0,$0,"$5,522,931","$2,379,996"
3064890001,"$5,077,391","$901,200","$5,978,591",$0,$0,$0,"$1,022,698","$7,316,400","$3,248,360"
4021170001,"$5,055,240","$60,720","$5,115,960","$92,651",$0,$0,"$208,221","$5,696,855","$4,344,958"
1015120040,"$5,002,046","$1,817,151","$6,819,197",$0,"$2,257,724",$0,$0,"$9,503,567","$2,741,596"
3036790001,"$4,999,225",$0,"$4,999,225",$0,$0,$0,$0,"$6,436,693","$221,546"
1016240045,"$4,940,642",$0,"$4,940,642",$0,"$409,948",$0,$0,"$6,158,036","$2,181,954"
5000220070,"$4,863,409",$0,"$4,863,409",$0,$0,$0,$0,"$4,982,111","$1,668,384"
3001220005,"$4,840,033",$0,"$4,840,033",$0,"$27,750",$0,$0,"$4,911,199","$2,471,277"
3036790022,"$4,839,970",$0,"$4,839,970",$0,$0,$0,$0,"$6,118,562","$203,158"
1012370033,"$4,813,771",$0,"$4,813,771","$232,428","$576,405",$0,$0,"$5,708,237","$3,068,764"
1007350017,"$4,777,783",$0,"$4,777,783",$0,"$400,000",$0,$0,"$5,299,715","$1,416,417"
4051370084,"$4,770,363",$0,"$4,770,363","$56,758",$0,$0,"$6,581","$5,040,295","$2,332,554"
4051370012,"$4,754,125",$0,"$4,754,125",$0,$0,$0,"$5,700","$4,951,475","$2,388,034"
1007970007,"$4,748,374",$0,"$4,748,374",$0,"$269,667",$0,$0,"$5,462,899","$957,881"
3064690001,"$4,742,407","$692,676","$5,435,083","$42,330",$0,$0,"$929,725","$6,693,602","$2,953,055"
4008690037,"$4,712,980",$0,"$4,712,980",$0,$0,$0,$0,"$4,734,448","$1,255,376"
4051370093,"$4,657,428",$0,"$4,657,428","$51,461",$0,$0,"$5,452","$4,904,941","$2,352,539"
1012210001,"$4,637,445",$0,"$4,637,445",$0,"$477,880",$0,"$1,672,417","$7,533,523","$2,067,357"
2059090825,"$4,616,328","$6,156,575","$10,772,903","$10,200","$1,810",$0,$0,"$11,572,326","$6,707,436"
4105930002,"$4,609,515","$565,704","$5,175,219",$0,$0,$0,"$214,036","$5,718,340","$3,297,259"
1008190059,"$4,575,954",$0,"$4,575,954","$177,875","$448,927",$0,$0,"$5,249,638","$816,244"
1018760001,"$4,561,331",$0,"$4,561,331","$89,855",$0,$0,$0,"$4,679,613","$2,491,801"
4004220001,"$4,561,129",$0,"$4,561,129",$0,$0,"$91,073",$0,"$4,701,667","$2,354,917"
4020860040,"$4,535,900",$0,"$4,535,900",$0,"$71,443",$0,$0,"$4,713,214","$2,667,563"
1014860001,"$4,520,322",$0,"$4,520,322",$0,$0,$0,$0,"$4,550,857","$1,756,761"
2041610001,"$4,512,770",$0,"$4,512,770",$0,$0,$0,"$123,034","$5,104,285","$2,884,310"
3072320001,"$4,416,355",$0,"$4,416,355",$0,$0,"$18,491",$0,"$4,573,072","$2,549,747"
4004140041,"$4,384,833",$0,"$4,384,833",$0,"$99,561",$0,$0,"$4,576,297","$1,726,888"
1011680010,"$4,365,900",$0,"$4,365,900",$0,"$1,512,919",$0,$0,"$5,941,114","$2,412,418"
4019180052,"$4,312,727",$0,"$4,312,727",$0,$0,$0,"$52,013","$4,544,848","$2,610,469"
1009190034,"$4,299,432",$0,"$4,299,432","$908,406",$0,$0,$0,"$5,535,039","$1,177,439"
4019180072,"$4,233,948",$0,"$4,233,948",$0,$0,$0,"$39,554","$4,370,815","$2,639,639"
1012090001,"$4,233,861",$0,"$4,233,861",$0,"$1,105,990",$0,$0,"$5,631,195","$3,331,778"
4019180062,"$4,204,025",$0,"$4,204,025",$0,$0,$0,"$53,739","$4,366,804","$2,645,655"
4014510012,"$4,179,095",$0,"$4,179,095",$0,$0,$0,"$82,796","$4,283,337","$1,707,249"
4014510047,"$4,179,095",$0,"$4,179,095",$0,$0,$0,"$82,796","$4,283,337","$1,707,249"
4019180095,"$4,145,327",$0,"$4,145,327",$0,$0,$0,"$54,096","$4,341,462","$2,664,824"
3000280005,"$4,142,677",$0,"$4,142,677",$0,"$94,094",$0,$0,"$4,340,942","$1,365,324"
4019180105,"$4,138,986",$0,"$4,138,986",$0,"$29,454",$0,"$44,210","$4,339,758","$2,872,913"
4019180055,"$4,137,717",$0,"$4,137,717",$0,$0,$0,"$90,413","$4,363,529","$2,880,438"
4019180108,"$4,134,264",$0,"$4,134,264",$0,"$20,545",$0,"$41,750","$4,344,396","$3,776,529"
4032340051,"$4,132,943",$0,"$4,132,943",$0,$0,$0,"$25,488","$4,336,255","$1,353,466"
4096310241,"$4,129,174",$0,"$4,129,174","$20,400","$114,755",$0,"$68,699","$4,440,848","$2,516,801"
4019180107,"$4,122,362",$0,"$4,122,362",$0,$0,$0,"$27,255","$4,260,800","$2,492,335"
4019180050,"$4,121,127",$0,"$4,121,127",$0,"$570,601",$0,"$48,624","$4,895,082","$2,691,620"
4019180080,"$4,118,454",$0,"$4,118,454",$0,"$249,210",$0,"$37,323","$4,551,837","$3,348,304"
4019180110,"$4,111,093",$0,"$4,111,093",$0,$0,$0,"$87,607","$4,340,894","$3,185,229"
1016120001,"$4,110,471",$0,"$4,110,471",$0,"$189,099",$0,"$1,369,737","$6,378,955","$6,569,856"
4097120102,"$4,101,357",$0,"$4,101,357",$0,"$33,803",$0,"$101,220","$4,358,777","$1,966,504"
5039830045,"$4,092,632","$236,892","$4,329,524",$0,$0,$0,"$901,318","$5,477,107","$2,926,437"
4161770001,"$4,079,837",$0,"$4,079,837",$0,"$59,647",$0,$0,"$4,317,090","$1,293,244"
4019180067,"$4,064,715",$0,"$4,064,715",$0,$0,$0,"$33,001","$4,188,754","$2,653,935"
4051460036,"$4,061,499",$0,"$4,061,499",$0,$0,$0,$0,"$4,226,751","$2,071,221"
4019180060,"$4,055,673",$0,"$4,055,673",$0,$0,$0,"$48,641","$4,230,496","$2,664,990"
2043470007,"$4,051,372",$0,"$4,051,372",$0,$0,$0,$0,"$4,217,347","$2,184,132"
3060830001,"$4,048,229",$0,"$4,048,229",$0,$0,$0,$0,"$4,226,352","$1,842,567"
3009870001,"$4,046,659",$0,"$4,046,659",$0,"$189,526",$0,$0,"$4,282,788","$1,246,212"
1015370022,"$4,039,925","$7,985,049","$12,024,974","$224,931","$473,347",$0,"$7,573,410","$21,541,842","$8,085,538"
4161770055,"$4,026,734",$0,"$4,026,734",$0,"$55,657",$0,"$5,640","$4,276,808","$1,433,059"
4019180097,"$4,016,678",$0,"$4,016,678",$0,"$40,827",$0,"$32,643","$4,260,613","$2,806,314"
4019180085,"$4,016,369",$0,"$4,016,369",$0,$0,$0,"$62,403","$4,186,235","$2,641,060"
1018320016,"$3,998,448",$0,"$3,998,448","$267,770",$0,$0,$0,"$4,288,228","$1,869,531"
1014590010,"$3,997,174","$132,238","$4,129,412",$0,$0,$0,"$37,525","$4,172,731","$1,787,077"
4019180075,"$3,994,370",$0,"$3,994,370",$0,$0,$0,"$63,827","$4,209,125","$3,457,782"
4019180045,"$3,993,836",$0,"$3,993,836",$0,"$462,599",$0,"$20,013","$4,587,284","$2,514,800"
1015160013,"$3,984,107","$524,885","$4,508,992",$0,"$1,305,453",$0,$0,"$6,036,697","$2,053,244"
1022340036,"$3,961,449",$0,"$3,961,449",$0,"$117,400",$0,$0,"$4,078,849","$2,454,509"
4019180065,"$3,957,710",$0,"$3,957,710",$0,"$69,903",$0,"$23,332","$4,176,249","$2,919,486"
4004230005,"$3,948,156",$0,"$3,948,156",$0,"$18,558",$0,$0,"$4,004,575","$1,264,807"
4161770035,"$3,941,030",$0,"$3,941,030",$0,"$89,670",$0,"$12,034","$4,215,342","$1,370,840"
1009040010,"$3,929,271",$0,"$3,929,271",$0,"$9,225",$0,$0,"$4,064,206","$549,084"
1013860001,"$3,902,639","$7,072,657","$10,975,296",$0,"$514,824",$0,$0,"$11,699,051","$5,938,588"
3000560003,"$3,879,657",$0,"$3,879,657",$0,$0,$0,$0,"$3,964,566","$1,109,569"
4019180070,"$3,855,960",$0,"$3,855,960",$0,$0,$0,"$44,640","$4,037,487","$2,630,616"
1013660047,"$3,834,128",$0,"$3,834,128",$0,"$760,528",$0,$0,"$9,263,244","$1,716,859"
1014900001,"$3,828,997","$210,987","$4,039,984",$0,"$752,152",$0,"$36,837","$4,860,815","$1,653,903"
4019180090,"$3,800,175",$0,"$3,800,175",$0,"$222,056",$0,"$32,550","$4,244,796","$2,680,729"
3027360001,"$3,773,589",$0,"$3,773,589",$0,"$264,284","$73,565",$0,"$4,157,893","$1,774,424"
2038950001,"$3,773,195",$0,"$3,773,195",$0,$0,$0,$0,"$4,091,171","$2,340,958"
1014590001,"$3,745,177","$172,449","$3,917,626",$0,"$468,409","$126,589","$44,132","$4,767,732","$2,371,472"
4031560133,"$3,740,665",$0,"$3,740,665",$0,$0,$0,"$12,129","$3,905,523","$1,585,721"
4019090001,"$3,728,678",$0,"$3,728,678",$0,$0,$0,$0,"$3,828,121","$1,289,960"
3027310001,"$3,725,254",$0,"$3,725,254",$0,"$325,331",$0,$0,"$4,178,433","$2,056,666"
4008850001,"$3,699,260",$0,"$3,699,260",$0,$0,$0,$0,"$3,862,650","$1,212,400"
2032300016,"$3,678,240",$0,"$3,678,240",$0,"$62,468",$0,"$35,641","$4,152,837","$1,912,339"
1012320055,"$3,672,615",$0,"$3,672,615",$0,"$1,201,208",$0,$0,"$5,237,069","$2,097,413"
1009310001,"$3,665,613",$0,"$3,665,613",$0,"$737,123",$0,"$11,714,190","$16,679,292","$8,151,579"
1010450012,"$3,662,353",$0,"$3,662,353",$0,$0,$0,$0,"$3,662,538","$870,797"
2029970046,"$3,655,892",$0,"$3,655,892",$0,$0,$0,$0,"$3,673,981","$2,681,890"
1015390008,"$3,632,803",$0,"$3,632,803",$0,$0,$0,$0,"$3,643,300","$1,018,834"
1004620035,"$3,625,129",$0,"$3,625,129",$0,$0,$0,"$11,695","$3,642,169","$1,101,727"
