BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
1008270001,"$19,030,287",$0,"$19,030,287",$0,"$1,305,757",$0,$0,"$21,263,324","$4,842,874"
1010520001,"$18,738,864",$0,"$18,738,864",$0,"$5,062,303",$0,"$34,032,374","$66,843,814","$21,948,727"
1001510001,"$18,474,362",$0,"$18,474,362",$0,"$365,000",$0,$0,"$19,936,214","$9,599,461"
1004770011,"$17,961,535",$0,"$17,961,535",$0,$0,$0,$0,"$20,117,969","$8,283,671"
2047120001,"$17,873,943",$0,"$17,873,943",$0,"$57,832",$0,$0,"$18,255,023","$11,334,518"
1000160195,"$17,842,649",$0,"$17,842,649",$0,"$378,740",$0,$0,"$18,691,015","$5,665,163"
1010190001,"$16,110,075",$0,"$16,110,075","$805,592","$1,312,833",$0,$0,"$19,260,636","$4,639,259"
1015140039,"$15,714,227",$0,"$15,714,227",$0,"$2,463,158",$0,$0,"$19,916,724","$7,917,779"
1002530001,"$15,277,426",$0,"$15,277,426",$0,"$465,335",$0,"$1,572,691","$19,531,447","$17,169,550"
4008940030,"$15,109,379",$0,"$15,109,379",$0,$0,$0,$0,"$15,527,073","$6,880,011"
1000160185,"$15,078,086",$0,"$15,078,086",$0,$0,$0,$0,"$15,762,492","$4,637,916"
1000160210,"$14,762,513",$0,"$14,762,513",$0,"$52,644",$0,$0,"$15,126,896","$4,121,349"
1021530001,"$14,693,140",$0,"$14,693,140",$0,"$403,524",$0,$0,"$15,200,248","$11,360,306"
1002240001,"$14,494,718",$0,"$14,494,718",$0,$0,$0,$0,"$15,318,763","$3,440,723"
1012980041,"$14,180,617",$0,"$14,180,617",$0,"$547,520",$0,$0,"$15,026,006","$4,124,271"
1015630004,"$14,004,950",$0,"$14,004,950",$0,"$428,004",$0,$0,"$14,881,958","$5,368,878"
1010840025,"$13,797,037",$0,"$13,797,037",$0,"$3,310,289",$0,$0,"$17,926,004","$6,637,970"
1017600001,"$13,644,463","$5,214,183","$18,858,646","$77,535","$113,544",$0,$0,"$19,541,401","$10,483,927"
1010700029,"$13,485,649",$0,"$13,485,649",$0,"$894,401",$0,$0,"$15,306,711","$5,557,404"
1006950015,"$13,384,183",$0,"$13,384,183",$0,"$1,654,698",$0,$0,"$15,140,334","$5,428,582"
1007010062,"$13,285,365",$0,"$13,285,365",$0,"$204,715",$0,$0,"$14,485,781","$3,935,919"
1011710148,"$13,218,218",$0,"$13,218,218",$0,"$624,804",$0,$0,"$14,171,412","$4,149,732"
1005659021,"$13,098,658",$0,"$13,098,658",$0,$0,$0,$0,"$13,248,584","$5,049,292"
1008580008,"$12,519,758",$0,"$12,519,758",$0,"$21,260",$0,$0,"$13,294,981","$5,294,690"
1007350006,"$12,328,127",$0,"$12,328,127",$0,"$462,847",$0,$0,"$13,701,681","$3,708,016"
1012420010,"$12,307,996",$0,"$12,307,996",$0,"$2,223,499",$0,$0,"$14,850,804","$4,410,861"
1014550013,"$12,293,900",$0,"$12,293,900",$0,$0,$0,$0,"$12,698,974","$5,390,739"
1007950001,"$12,191,962",$0,"$12,191,962",$0,"$1,510,822",$0,$0,"$14,135,876","$4,245,989"
1015310029,"$11,973,972",$0,"$11,973,972",$0,"$4,095,700",$0,$0,"$16,396,350","$3,370,246"
1008260001,"$11,938,753",$0,"$11,938,753",$0,"$1,415,559",$0,$0,"$14,151,708","$3,932,737"
1016250016,"$11,655,481",$0,"$11,655,481",$0,"$961,221",$0,$0,"$13,283,692","$2,974,665"
3001220013,"$11,629,585",$0,"$11,629,585",$0,"$93,741",$0,$0,"$11,931,303","$6,522,238"
1001700020,"$11,612,967",$0,"$11,612,967",$0,"$1,017,075",$0,$0,"$14,110,992","$3,313,805"
1000150022,"$11,155,809",$0,"$11,155,809",$0,"$41,500",$0,$0,"$11,436,183","$3,749,123"
1010710042,"$10,566,598",$0,"$10,566,598",$0,"$175,000",$0,$0,"$11,339,069","$3,656,965"
1000420001,"$10,513,822",$0,"$10,513,822",$0,"$1,623,397",$0,$0,"$12,861,548","$3,024,531"
3020940010,"$10,365,775",$0,"$10,365,775",$0,"$373,780",$0,$0,"$11,578,445","$3,856,784"
1008010034,"$10,307,060",$0,"$10,307,060",$0,"$1,179,951","$12,000",$0,"$11,904,288","$3,167,332"
1007750044,"$10,293,485",$0,"$10,293,485",$0,"$1,298,191",$0,$0,"$11,775,978","$3,117,702"
4029740060,"$10,236,051",$0,"$10,236,051",$0,$0,$0,$0,"$10,500,147","$5,387,463"
1012010034,"$9,815,025",$0,"$9,815,025","$539,706",$0,$0,$0,"$10,400,013","$4,401,586"
1008780038,"$9,055,640",$0,"$9,055,640",$0,$0,$0,$0,"$9,113,497","$1,932,151"
1009390028,"$8,898,359",$0,"$8,898,359",$0,"$1,642,644",$0,$0,"$10,859,024","$3,014,562"
1015370022,"$8,847,022",$0,"$8,847,022","$223,827","$351,747",$0,"$7,740,804","$17,834,839","$7,961,602"
1010330001,"$8,373,436",$0,"$8,373,436",$0,"$1,278,780",$0,$0,"$10,063,152","$2,891,934"
1011690048,"$8,258,233",$0,"$8,258,233",$0,"$3,902,663",$0,$0,"$12,277,780","$2,124,506"
3002500030,"$8,256,526",$0,"$8,256,526",$0,"$716,825",$0,$0,"$9,339,445","$1,669,414"
1010460047,"$8,167,329",$0,"$8,167,329",$0,$0,$0,$0,"$8,850,580","$2,698,399"
2036000004,"$8,096,062",$0,"$8,096,062",$0,"$994,899",$0,"$2,608,545","$12,828,983","$11,237,659"
1010230061,"$7,932,300",$0,"$7,932,300",$0,"$1,107,595",$0,$0,"$9,164,147","$2,526,523"
1013110045,"$7,595,536",$0,"$7,595,536",$0,"$191,014",$0,$0,"$7,840,485","$2,531,571"
1000690006,"$7,575,396",$0,"$7,575,396",$0,"$832,163",$0,$0,"$8,936,056","$1,996,066"
3014340001,"$7,538,919",$0,"$7,538,919",$0,"$432,630",$0,$0,"$8,544,769","$5,611,446"
1007600068,"$7,358,593",$0,"$7,358,593",$0,"$80,629",$0,$0,"$7,866,817","$1,383,201"
1015390001,"$7,239,279",$0,"$7,239,279",$0,"$1,488,551",$0,$0,"$8,866,678","$3,533,485"
1013730001,"$7,157,841",$0,"$7,157,841",$0,"$54,030",$0,$0,"$7,314,769","$4,634,056"
1018520012,"$7,154,081","$10,578,032","$17,732,113",$0,$0,$0,$0,"$18,055,693","$8,345,749"
1018520020,"$7,154,081","$10,578,032","$17,732,113",$0,$0,$0,$0,"$18,055,693","$8,345,749"
1018520031,"$7,154,081","$10,578,032","$17,732,113",$0,$0,$0,$0,"$18,055,693","$8,345,749"
4031750001,"$7,051,549","$24,322,058","$31,373,607","$889,432",$0,$0,$0,"$35,264,779","$14,941,622"
1010799029,"$7,031,861","$5,813,418","$12,845,279",$0,"$306,038",$0,$0,"$14,024,494","$6,717,803"
4159450001,"$6,981,106",$0,"$6,981,106",$0,$0,$0,$0,"$7,203,527","$4,368,626"
4001170001,"$6,951,303",$0,"$6,951,303",$0,$0,$0,"$83,972","$7,111,962","$4,206,635"
1012200029,"$6,940,637",$0,"$6,940,637",$0,"$2,615,391",$0,$0,"$10,651,131","$3,294,841"
4015100020,"$6,760,735",$0,"$6,760,735",$0,$0,$0,$0,"$6,976,866","$4,523,407"
1008730040,"$6,553,084",$0,"$6,553,084",$0,"$1,002,500",$0,$0,"$7,717,868","$2,247,939"
1015710049,"$6,508,975",$0,"$6,508,975",$0,$0,$0,$0,"$6,562,821","$2,281,603"
1015570025,"$6,506,076",$0,"$6,506,076",$0,"$62,160",$0,$0,"$6,964,991","$3,328,636"
3050260100,"$6,388,130","$1,402,272","$7,790,402",$0,$0,$0,$0,"$8,201,825","$3,997,190"
3050260132,"$6,388,130","$1,402,272","$7,790,402",$0,$0,$0,$0,"$8,201,825","$3,997,190"
1018960043,"$6,351,661",$0,"$6,351,661","$16,800",$0,$0,$0,"$6,461,409","$3,650,231"
1009049024,"$6,151,740",$0,"$6,151,740",$0,$0,$0,$0,"$6,572,771","$2,054,641"
1006020010,"$6,089,865",$0,"$6,089,865",$0,"$448,644",$0,$0,"$6,689,031","$1,482,706"
1002460001,"$6,072,396",$0,"$6,072,396",$0,"$14,000",$0,"$1,483,061","$7,718,730","$2,711,524"
4030780050,"$6,067,418","$368,202","$6,435,620","$75,550",$0,$0,"$147,988","$6,836,895","$2,316,083"
4030780065,"$6,067,418","$368,202","$6,435,620","$75,550",$0,$0,"$147,988","$6,836,895","$2,316,083"
4030800001,"$6,067,418","$368,202","$6,435,620","$75,550",$0,$0,"$147,988","$6,836,895","$2,316,083"
4030800006,"$6,067,418","$368,202","$6,435,620","$75,550",$0,$0,"$147,988","$6,836,895","$2,316,083"
4030800051,"$6,067,418","$368,202","$6,435,620","$75,550",$0,$0,"$147,988","$6,836,895","$2,316,083"
1011700012,"$5,976,307",$0,"$5,976,307",$0,"$2,035,568",$0,$0,"$8,199,962","$3,118,648"
2036680001,"$5,940,585",$0,"$5,940,585","$19,800",$0,$0,$0,"$6,127,832","$3,967,059"
1018890001,"$5,932,763",$0,"$5,932,763",$0,$0,$0,$0,"$5,954,525","$2,939,183"
4022900001,"$5,900,582",$0,"$5,900,582",$0,$0,$0,"$498,986","$6,422,964","$3,414,575"
1016240015,"$5,783,995",$0,"$5,783,995",$0,"$729,972",$0,$0,"$6,601,025","$2,192,970"
1015610021,"$5,777,337","$8,708,079","$14,485,416",$0,$0,$0,$0,"$15,449,461","$7,123,249"
1000770024,"$5,765,178",$0,"$5,765,178",$0,"$593,467",$0,$0,"$6,413,557","$2,565,289"
1020350001,"$5,760,043","$516,260","$6,276,303",$0,"$226,315",$0,"$118,017","$6,643,075","$7,606,926"
1012400052,"$5,620,977",$0,"$5,620,977","$638,989","$1,440,000",$0,$0,"$7,820,109","$2,533,973"
4051370102,"$5,599,216",$0,"$5,599,216","$403,149",$0,$0,$0,"$6,198,799","$2,932,178"
1010640036,"$5,593,291",$0,"$5,593,291",$0,"$2,017,338",$0,$0,"$7,739,947","$2,340,076"
4051370005,"$5,511,302",$0,"$5,511,302","$110,807",$0,$0,$0,"$6,093,217","$2,940,702"
1008280035,"$5,472,120",$0,"$5,472,120",$0,$0,$0,$0,"$5,473,531","$2,875,165"
1008350015,"$5,439,252",$0,"$5,439,252",$0,"$299,041",$0,$0,"$5,819,303","$1,878,155"
4022810001,"$5,411,516",$0,"$5,411,516",$0,$0,$0,"$507,665","$5,938,678","$2,791,970"
4011650017,"$5,293,614",$0,"$5,293,614","$37,271","$419,061",$0,"$87,847","$6,202,468","$2,279,881"
4011650027,"$5,293,614",$0,"$5,293,614","$37,271","$419,061",$0,"$87,847","$6,202,468","$2,279,881"
4011650045,"$5,293,614",$0,"$5,293,614","$37,271","$419,061",$0,"$87,847","$6,202,468","$2,279,881"
4011650058,"$5,293,614",$0,"$5,293,614","$37,271","$419,061",$0,"$87,847","$6,202,468","$2,279,881"
4011650071,"$5,293,614",$0,"$5,293,614","$37,271","$419,061",$0,"$87,847","$6,202,468","$2,279,881"
4156380001,"$5,243,154",$0,"$5,243,154",$0,"$740,723",$0,"$2,210,643","$8,422,745","$5,057,710"
1014880001,"$5,228,952","$32,458,985","$37,687,937","$471,034","$123,914","$148,692",$0,"$41,411,223","$18,580,703"
1015530027,"$5,226,305",$0,"$5,226,305",$0,"$713,900",$0,$0,"$6,035,488","$1,972,063"
3021860001,"$5,133,035",$0,"$5,133,035",$0,"$344,074",$0,"$4,875,331","$10,579,117","$7,621,708"
1007750046,"$5,024,920",$0,"$5,024,920",$0,"$431,335",$0,$0,"$6,032,658","$1,395,420"
4004220001,"$4,816,765",$0,"$4,816,765",$0,$0,$0,$0,"$4,866,160","$1,870,029"
1011240059,"$4,769,842",$0,"$4,769,842","$765,717",$0,$0,$0,"$5,686,726","$3,218,401"
4021170001,"$4,748,294","$74,074","$4,822,368",$0,$0,$0,"$325,295","$5,363,317","$3,833,874"
1007970007,"$4,710,512",$0,"$4,710,512",$0,"$316,563",$0,$0,"$5,460,712","$1,004,012"
4019370001,"$4,707,711",$0,"$4,707,711",$0,$0,$0,$0,"$5,096,256","$2,515,218"
1016240045,"$4,663,169",$0,"$4,663,169",$0,"$372,684",$0,$0,"$5,727,719","$2,022,743"
1007350017,"$4,615,447",$0,"$4,615,447",$0,"$391,667",$0,$0,"$5,145,070","$1,232,334"
1017300009,"$4,579,184",$0,"$4,579,184","$52,403",$0,$0,$0,"$4,902,469","$2,423,524"
1017300025,"$4,568,854",$0,"$4,568,854","$65,795",$0,$0,$0,"$4,922,695","$2,420,301"
1008240011,"$4,530,682","$17,041,552","$21,572,234","$9,000","$5,070,532","$1,936,000",$0,"$31,438,212","$9,785,968"
4051370012,"$4,513,487",$0,"$4,513,487",$0,$0,$0,$0,"$4,707,764","$2,494,080"
4105930002,"$4,502,347","$371,378","$4,873,725",$0,$0,$0,"$165,971","$5,251,665","$3,054,952"
4051370093,"$4,470,596",$0,"$4,470,596","$51,296",$0,$0,$0,"$4,721,255","$2,255,236"
3036790001,"$4,449,149",$0,"$4,449,149",$0,$0,$0,$0,"$4,576,818","$180,879"
3064890001,"$4,436,340","$591,870","$5,028,210","$12,808",$0,$0,"$1,159,252","$6,485,805","$2,770,025"
4051370084,"$4,426,786",$0,"$4,426,786","$51,942",$0,$0,$0,"$4,704,689","$2,601,697"
2029260023,"$4,353,558",$0,"$4,353,558",$0,"$172,560",$0,"$1,185,263","$5,763,907","$5,932,388"
1012370033,"$4,352,374",$0,"$4,352,374","$187,415","$475,980",$0,$0,"$5,091,369","$1,757,734"
3001220005,"$4,281,800",$0,"$4,281,800",$0,"$63,000",$0,$0,"$4,384,850","$2,589,712"
4008690037,"$4,279,166",$0,"$4,279,166",$0,$0,$0,$0,"$4,298,516","$1,380,731"
4014900018,"$4,277,776","$1,632,217","$5,909,993","$55,088",$0,$0,$0,"$6,135,594","$2,909,216"
1008190059,"$4,226,373",$0,"$4,226,373","$645,779",$0,$0,$0,"$4,942,541","$771,629"
1016120001,"$4,221,364",$0,"$4,221,364",$0,"$219,247",$0,"$1,016,423","$6,205,308","$5,265,645"
3064690001,"$4,166,824","$404,276","$4,571,100","$11,643",$0,$0,"$1,053,865","$5,896,187","$2,518,204"
1012210001,"$4,092,756",$0,"$4,092,756",$0,"$344,188",$0,"$1,825,368","$6,928,324","$2,023,511"
1018760001,"$4,091,842",$0,"$4,091,842","$79,550",$0,$0,$0,"$4,199,221","$1,912,552"
1015240001,"$4,070,640","$1,053,907","$5,124,547","$346,123",$0,$0,$0,"$5,481,470","$2,204,906"
1008960048,"$4,003,704","$1,874,421","$5,878,125",$0,"$892,362",$0,"$19,259","$6,974,476","$2,957,286"
1001790032,"$3,912,829",$0,"$3,912,829",$0,"$466,452",$0,$0,"$4,543,492","$1,054,892"
1000900017,"$3,876,083",$0,"$3,876,083",$0,"$950,189",$0,$0,"$4,874,747","$2,900,284"
1008650024,"$3,873,856",$0,"$3,873,856","$890,656",$0,$0,$0,"$4,828,755","$2,133,352"
3027310001,"$3,871,719",$0,"$3,871,719",$0,"$260,027",$0,$0,"$4,204,886","$1,543,680"
1014230010,"$3,820,078","$25,622,972","$29,443,050",$0,"$1,944,480",$0,"$69,694","$31,661,627","$21,223,589"
1009040010,"$3,817,195",$0,"$3,817,195",$0,"$16,438",$0,$0,"$3,950,349","$627,955"
4004140041,"$3,815,531",$0,"$3,815,531",$0,"$73,612",$0,$0,"$3,991,748","$1,365,507"
1013660001,"$3,770,319","$5,862,298","$9,632,617",$0,"$522,863",$0,"$51,359","$10,375,422","$5,472,905"
4097640091,"$3,752,346",$0,"$3,752,346",$0,$0,$0,$0,"$3,752,346","$195,226"
2043470007,"$3,741,392",$0,"$3,741,392",$0,$0,$0,$0,"$3,913,267","$2,627,226"
3060830001,"$3,727,758",$0,"$3,727,758",$0,$0,$0,$0,"$3,871,246","$1,520,112"
2045060040,"$3,720,591",$0,"$3,720,591",$0,$0,$0,$0,"$3,720,591","$2,090,721"
4032340051,"$3,717,135",$0,"$3,717,135",$0,$0,$0,"$56,747","$3,938,327","$1,300,632"
3000560003,"$3,707,624",$0,"$3,707,624",$0,$0,$0,$0,"$3,805,016","$961,963"
4097120102,"$3,690,290",$0,"$3,690,290",$0,"$12,500",$0,"$101,374","$3,911,055","$1,842,168"
1013440030,"$3,689,231","$185,875","$3,875,106",$0,"$908,793",$0,$0,"$4,904,802","$1,765,654"
1022200011,"$3,673,919",$0,"$3,673,919",$0,"$66,000",$0,$0,"$3,783,719","$3,214,904"
3009870001,"$3,672,005",$0,"$3,672,005",$0,"$14,850",$0,$0,"$3,944,165","$1,120,950"
4161770001,"$3,671,589",$0,"$3,671,589",$0,"$36,155",$0,$0,"$3,866,474","$1,246,132"
4161770055,"$3,648,351",$0,"$3,648,351",$0,"$50,379",$0,$0,"$3,881,618","$1,312,926"
2043420010,"$3,648,106",$0,"$3,648,106",$0,$0,$0,$0,"$3,797,833","$2,141,624"
4019180072,"$3,640,596",$0,"$3,640,596",$0,$0,$0,"$42,766","$3,824,150","$2,607,025"
1006400021,"$3,632,283",$0,"$3,632,283",$0,$0,$0,$0,"$3,648,608","$814,399"
1010450029,"$3,631,436","$4,621,827","$8,253,263",$0,"$1,993,299",$0,"$35,844","$11,080,481","$3,337,013"
4051460036,"$3,625,115",$0,"$3,625,115",$0,$0,$0,$0,"$3,767,359","$2,353,328"
4019180110,"$3,616,466",$0,"$3,616,466",$0,$0,$0,"$85,123","$3,858,376","$2,431,256"
4019180095,"$3,615,426",$0,"$3,615,426",$0,$0,$0,"$44,405","$3,825,978","$2,291,271"
4161770035,"$3,605,242",$0,"$3,605,242",$0,"$82,061",$0,$0,"$3,857,937","$1,313,455"
4019180108,"$3,604,907",$0,"$3,604,907",$0,$0,$0,"$51,627","$3,815,451","$2,462,527"
4019180107,"$3,596,207",$0,"$3,596,207",$0,$0,$0,"$11,594","$3,749,163","$2,540,889"
4019180060,"$3,589,851",$0,"$3,589,851",$0,"$26,500",$0,"$36,299","$3,811,837","$2,657,523"
1018320016,"$3,585,912",$0,"$3,585,912","$248,106",$0,$0,$0,"$3,851,788","$2,161,438"
4019180067,"$3,582,944",$0,"$3,582,944",$0,$0,$0,"$38,752","$3,733,365","$2,539,129"
4019180050,"$3,578,516",$0,"$3,578,516",$0,"$524,754",$0,"$37,477","$4,284,184","$3,118,424"
4019180052,"$3,576,984",$0,"$3,576,984",$0,$0,$0,"$40,303","$3,821,845","$2,650,727"
1010450012,"$3,574,602",$0,"$3,574,602",$0,$0,$0,$0,"$3,574,813","$808,310"
4019180045,"$3,536,704",$0,"$3,536,704",$0,"$439,411",$0,"$16,253","$4,077,799","$2,629,632"
4019180075,"$3,529,359",$0,"$3,529,359",$0,$0,$0,"$65,928","$3,746,067","$2,307,066"
4019180080,"$3,528,117",$0,"$3,528,117",$0,"$231,840","$3,843,341","$44,233","$7,806,088","$2,490,546"
1013660047,"$3,525,340",$0,"$3,525,340",$0,"$624,810",$0,$0,"$4,279,668","$1,722,754"
4019180105,"$3,525,232",$0,"$3,525,232",$0,"$3,499",$0,"$46,963","$3,730,802","$2,582,793"
4019180055,"$3,517,904",$0,"$3,517,904",$0,"$115,425","$3,739,056","$16,957","$7,543,206","$2,630,894"
1012090001,"$3,500,490",$0,"$3,500,490",$0,"$969,364",$0,$0,"$4,720,687","$2,862,884"
4019180085,"$3,490,014",$0,"$3,490,014",$0,$0,$0,"$68,748","$3,658,434","$2,231,907"
4067120001,"$3,461,578",$0,"$3,461,578","$80,150",$0,$0,"$24,229","$3,785,019","$1,965,974"
4019180070,"$3,449,338",$0,"$3,449,338",$0,$0,$0,"$81,207","$3,694,519","$2,748,618"
1014900001,"$3,446,500","$363,969","$3,810,469",$0,"$726,437",$0,"$28,286","$4,592,889","$1,458,715"
1008650042,"$3,442,416",$0,"$3,442,416","$890,251",$0,$0,$0,"$4,431,265","$2,041,562"
4105900100,"$3,440,363","$214,931","$3,655,294",$0,$0,$0,"$124,478","$3,938,749","$2,291,213"
4019180097,"$3,430,217",$0,"$3,430,217",$0,"$62,000",$0,"$30,349","$3,718,088","$2,486,977"
2059090825,"$3,403,907","$6,408,753","$9,812,660","$9,600","$1,305",$0,$0,"$10,588,402","$5,433,824"
1012320055,"$3,345,223",$0,"$3,345,223",$0,"$1,100,269",$0,$0,"$4,734,802","$1,922,700"
4021020001,"$3,336,988",$0,"$3,336,988","$113,970",$0,$0,"$1,573,239","$5,046,808","$2,202,014"
4019180065,"$3,312,772",$0,"$3,312,772",$0,"$61,560",$0,"$29,275","$3,550,060","$2,802,660"
4023190010,"$3,300,374","$23,120","$3,323,494",$0,$0,$0,$0,"$3,470,826","$2,263,239"
1014590001,"$3,290,915","$192,324","$3,483,239",$0,"$408,454",$0,"$48,528","$4,053,779","$2,105,384"
4019180090,"$3,287,279",$0,"$3,287,279",$0,"$195,778",$0,"$44,231","$3,723,927","$2,288,534"
1012520057,"$3,241,897",$0,"$3,241,897","$73,477",$0,$0,"$12,198","$3,357,604","$1,482,489"
2032300016,"$3,238,727",$0,"$3,238,727",$0,"$31,461",$0,"$26,731","$3,607,172","$3,396,052"
3018110019,"$3,226,653",$0,"$3,226,653",$0,"$138,627",$0,$0,"$3,428,521","$2,009,656"
1003820001,"$3,210,837",$0,"$3,210,837",$0,"$170,079",$0,"$3,359,606","$7,127,839","$4,162,437"
4050250050,"$3,202,967",$0,"$3,202,967",$0,$0,$0,$0,"$3,336,191","$1,837,787"
4084010600,"$3,196,732","$1,790,394","$4,987,126","$6,256","$40,729",$0,$0,"$5,502,242","$2,109,492"
3011890060,"$3,196,057",$0,"$3,196,057",$0,$0,$0,"$1,759,951","$5,134,697","$3,905,735"
1017300045,"$3,141,725","$1,443,239","$4,584,964","$27,073",$0,$0,$0,"$4,888,046","$2,535,068"
1012160060,"$3,137,113",$0,"$3,137,113","$260,281",$0,$0,$0,"$3,407,658","$1,395,415"
3064680016,"$3,127,004","$699,371","$3,826,375",$0,$0,$0,"$118,623","$4,209,201","$1,739,002"
4019090001,"$3,126,621",$0,"$3,126,621",$0,$0,$0,$0,"$3,221,137","$1,346,293"
4058650118,"$3,126,394",$0,"$3,126,394",$0,$0,$0,$0,"$3,324,244","$1,124,998"
1017300075,"$3,122,206","$1,330,137","$4,452,343","$163,871",$0,$0,$0,"$4,887,104","$2,712,342"
1014180021,"$3,115,580","$17,537,528","$20,653,108",$0,"$1,881,836",$0,$0,"$23,990,576","$6,582,319"
5005950015,"$3,114,669","$299,139","$3,413,808",$0,$0,$0,"$30,707","$3,657,243","$1,954,948"
2036820001,"$3,112,570","$509,100","$3,621,670","$22,948",$0,$0,"$18,017","$3,834,518","$3,146,553"
1005010020,"$3,104,077",$0,"$3,104,077",$0,$0,$0,$0,"$3,192,868","$827,094"
4022860011,"$3,069,649",$0,"$3,069,649",$0,$0,$0,"$412,493","$3,493,840","$1,590,696"
2024630001,"$3,050,115",$0,"$3,050,115",$0,$0,$0,"$10,712","$3,079,047","$1,559,009"
2024630006,"$3,050,115",$0,"$3,050,115",$0,$0,$0,"$10,712","$3,079,047","$1,559,009"
2024630011,"$3,050,115",$0,"$3,050,115",$0,$0,$0,"$10,712","$3,079,047","$1,559,009"
1012510063,"$3,025,372",$0,"$3,025,372",$0,$0,$0,$0,"$3,025,372","$1,448,930"
4008960053,"$2,970,554",$0,"$2,970,554",$0,$0,$0,$0,"$3,160,571","$1,335,745"
3006490001,"$2,970,404",$0,"$2,970,404",$0,$0,$0,$0,"$2,970,404","$893,281"
