BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
3009330028,$0,"$76,665","$76,665",$0,$0,$0,$0,"$76,665",$0,"$43,283"
3009330030,$0,"$49,290","$49,290",$0,"$28,000",$0,$0,"$77,290",$0,"$25,067"
3009330031,$0,"$33,390","$33,390",$0,"$28,000",$0,$0,"$61,390",$0,"$41,030"
3009330032,$0,"$30,319","$30,319",$0,"$28,000",$0,$0,"$58,319",$0,"$23,923"
3009330039,$0,"$60,960","$60,960",$0,"$43,000",$0,$0,"$103,960",$0,"$18,374"
3009330054,$0,"$68,564","$68,564",$0,$0,$0,$0,"$68,564",$0,"$16,173"
3009340039,$0,"$117,774","$117,774",$0,"$66,447",$0,$0,"$184,221","$15,023","$81,830"
3009360019,$0,"$113,565","$113,565",$0,"$84,720",$0,$0,"$198,285",$0,"$34,359"
3009410010,$0,"$16,050","$16,050",$0,"$21,200",$0,$0,"$37,250","$44,167","$107,631"
3009440069,$0,"$71,350","$71,350",$0,$0,$0,$0,"$71,350",$0,"$54,842"
3009470024,$0,"$76,900","$76,900",$0,$0,$0,$0,"$76,900",$0,"$58,700"
3009520062,$0,"$106,047","$106,047",$0,$0,$0,$0,"$106,047",$0,"$47,577"
3009530002,$0,"$52,200","$52,200",$0,"$27,900",$0,$0,"$80,100",$0,"$13,346"
3009550040,$0,"$61,120","$61,120",$0,"$48,200",$0,$0,"$109,320",$0,"$17,905"
