BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
3012660031,"$489,098",$0,"$489,098",$0,$0,$0,$0,"$558,876","$243,816"
1014850005,"$488,980",$0,"$488,980",$0,"$34,968",$0,$0,"$523,948","$170,565"
2043370090,"$488,973",$0,"$488,973",$0,$0,$0,$0,"$488,973","$354,918"
3065510006,"$488,924",$0,"$488,924",$0,$0,$0,"$102,063","$590,987","$282,775"
4014300029,"$488,866",$0,"$488,866","$87,300",$0,$0,$0,"$576,166","$262,492"
2033100053,"$488,617",$0,"$488,617",$0,$0,$0,$0,"$488,617","$286,072"
3075560018,"$488,172",$0,"$488,172",$0,$0,$0,"$15,237","$503,409","$260,158"
3012910001,"$488,117",$0,"$488,117",$0,$0,$0,$0,"$488,117","$319,059"
1014910004,"$488,100","$6,061,135","$6,549,235","$131,181",$0,"$65,700",$0,"$6,762,316","$2,703,294"
3067710031,"$488,083","$17,400","$505,483","$85,808",$0,$0,$0,"$591,291","$225,696"
3068250033,"$488,056",$0,"$488,056",$0,$0,$0,$0,"$488,056","$314,018"
2048330045,"$487,956",$0,"$487,956",$0,$0,$0,$0,"$494,063","$208,139"
3053750077,"$487,730",$0,"$487,730",$0,$0,$0,"$5,157","$493,051","$210,424"
3012050022,"$487,589",$0,"$487,589",$0,$0,$0,$0,"$487,589","$252,476"
2033240014,"$487,560",$0,"$487,560",$0,$0,$0,$0,"$487,560","$372,023"
3006280063,"$487,516",$0,"$487,516",$0,$0,$0,$0,"$487,516","$111,129"
2027620123,"$487,373",$0,"$487,373",$0,$0,$0,$0,"$487,373","$283,496"
2032530020,"$487,267",$0,"$487,267",$0,$0,$0,$0,"$487,267","$348,240"
3076120034,"$487,028",$0,"$487,028",$0,"$1,073",$0,$0,"$511,307","$277,564"
2028140065,"$486,304",$0,"$486,304",$0,"$152,631",$0,$0,"$638,935","$415,618"
4048070049,"$486,167","$52,936","$539,103",$0,$0,$0,$0,"$543,023","$181,546"
2055190119,"$485,957",$0,"$485,957",$0,$0,$0,$0,"$485,957","$262,285"
3050860022,"$485,956",$0,"$485,956",$0,$0,$0,$0,"$489,118","$216,946"
1015431010,"$485,868","$1,335,312","$1,821,180",$0,$0,$0,"$7,518","$3,657,396","$964,386"
1021490003,"$485,811",$0,"$485,811",$0,$0,$0,$0,"$487,779","$218,826"
2032300010,"$485,503",$0,"$485,503",$0,$0,$0,$0,"$485,503","$424,690"
4097680060,"$485,383",$0,"$485,383",$0,$0,$0,$0,"$497,402","$335,489"
2031840066,"$485,049",$0,"$485,049",$0,$0,$0,$0,"$485,049","$333,918"
2027630162,"$484,767",$0,"$484,767",$0,"$61,200",$0,$0,"$552,517","$299,379"
3072940049,"$484,757",$0,"$484,757",$0,$0,$0,$0,"$484,777","$244,478"
2024860030,"$484,735",$0,"$484,735",$0,$0,$0,$0,"$497,736","$377,440"
2031730020,"$483,982",$0,"$483,982",$0,$0,$0,$0,"$483,982","$267,866"
4092660032,"$483,557",$0,"$483,557",$0,$0,$0,$0,"$483,557","$393,923"
4050050006,"$483,197",$0,"$483,197",$0,$0,$0,$0,"$483,197","$216,104"
1004630046,"$483,122",$0,"$483,122",$0,$0,$0,$0,"$535,688","$132,368"
3051390035,"$483,058",$0,"$483,058",$0,$0,$0,$0,"$484,925","$321,338"
4033340292,"$482,942","$329,199","$812,141",$0,$0,$0,"$2,026","$823,404","$363,813"
1021760074,"$482,803","$60,296","$543,099","$39,761","$504,103",$0,$0,"$1,171,732","$555,773"
1007920008,"$482,793","$1,128,787","$1,611,580",$0,$0,$0,$0,"$1,637,597","$702,474"
1014360122,"$482,765",$0,"$482,765",$0,$0,$0,"$101,351","$586,188","$447,670"
3011780075,"$482,215",$0,"$482,215",$0,$0,$0,$0,"$482,215","$234,929"
3011780083,"$482,215",$0,"$482,215",$0,$0,$0,$0,"$482,215","$230,829"
1014650001,"$482,174","$12,737,011","$13,219,185",$0,"$1,235,620",$0,$0,"$15,817,445","$3,733,230"
3050260178,"$481,945",$0,"$481,945",$0,$0,$0,"$7,485","$619,390","$249,461"
2032940002,"$481,868",$0,"$481,868",$0,$0,$0,$0,"$481,994","$295,876"
1022250044,"$481,503",$0,"$481,503",$0,$0,$0,$0,"$481,503","$244,257"
2031490125,"$481,283","$16,220","$497,503",$0,$0,$0,"$7,540","$506,623","$232,016"
1021750015,"$480,925",$0,"$480,925",$0,$0,$0,$0,"$480,925","$312,587"
3067290001,"$480,334","$57,600","$537,934",$0,$0,$0,"$8,015","$546,284","$258,552"
1018380021,"$480,329",$0,"$480,329",$0,$0,$0,$0,"$515,502","$389,575"
1003000010,"$480,275",$0,"$480,275",$0,$0,$0,$0,"$480,275","$107,974"
2027200030,"$479,840",$0,"$479,840",$0,$0,$0,$0,"$479,840","$245,994"
1021790207,"$479,616","$767,007","$1,246,623","$2,500",$0,$0,"$3,464","$1,262,842","$572,089"
3053710051,"$479,355",$0,"$479,355",$0,$0,$0,$0,"$479,355","$244,734"
1003770045,"$479,287",$0,"$479,287",$0,$0,$0,$0,"$479,287","$150,691"
2042610024,"$479,157",$0,"$479,157",$0,"$36,821",$0,$0,"$515,978","$307,452"
1020500011,"$478,967","$161,500","$640,467",$0,$0,$0,$0,"$640,467","$314,721"
2041960030,"$478,798",$0,"$478,798",$0,$0,$0,"$19,162","$532,991","$236,112"
1021800199,"$478,777","$227,295","$706,072",$0,$0,$0,$0,"$726,053","$382,345"
1013900009,"$478,651",$0,"$478,651",$0,$0,$0,$0,"$478,651","$129,564"
1016290030,"$477,972",$0,"$477,972",$0,$0,$0,$0,"$477,972","$435,847"
4061720001,"$477,883","$17,400","$495,283",$0,$0,$0,$0,"$507,729","$332,475"
2048330051,"$477,779",$0,"$477,779",$0,$0,$0,$0,"$502,265","$394,992"
3052370041,"$477,690",$0,"$477,690",$0,$0,$0,$0,"$486,439","$230,239"
1021800025,"$477,574","$6,000","$483,574",$0,$0,$0,$0,"$483,574","$273,114"
1003440073,"$477,518",$0,"$477,518",$0,"$50,172",$0,$0,"$527,690","$234,628"
2032860019,"$477,498",$0,"$477,498",$0,$0,$0,$0,"$477,498","$254,654"
4014920032,"$477,476",$0,"$477,476","$78,278",$0,$0,"$11,768","$567,522","$328,948"
2032880001,"$477,369",$0,"$477,369",$0,$0,$0,$0,"$489,849","$323,426"
3075840012,"$477,363",$0,"$477,363",$0,$0,$0,$0,"$477,363","$273,695"
4001900013,"$477,151",$0,"$477,151",$0,$0,$0,$0,"$477,402","$242,846"
2028410018,"$476,947",$0,"$476,947",$0,$0,$0,$0,"$476,947","$338,915"
3050550082,"$476,791",$0,"$476,791",$0,$0,$0,$0,"$476,791","$257,059"
2048190026,"$476,680",$0,"$476,680",$0,$0,$0,$0,"$492,355","$280,927"
2032600064,"$476,500",$0,"$476,500",$0,"$27,000",$0,"$21,732","$533,950","$256,144"
1015130047,"$476,379",$0,"$476,379",$0,$0,$0,$0,"$476,379","$172,410"
2024880041,"$476,201",$0,"$476,201",$0,$0,$0,$0,"$479,394","$250,639"
1002361102,"$476,104",$0,"$476,104",$0,$0,$0,$0,"$476,104","$142,552"
2045070038,"$476,000",$0,"$476,000",$0,$0,$0,$0,"$476,000","$207,450"
3051200018,"$475,837",$0,"$475,837",$0,$0,$0,"$99,782","$575,619","$244,840"
4015160031,"$475,584",$0,"$475,584",$0,$0,$0,$0,"$475,584","$196,808"
4001610020,"$475,551",$0,"$475,551",$0,"$70,656",$0,$0,"$546,207","$394,574"
1022180005,"$475,521",$0,"$475,521",$0,$0,$0,$0,"$475,521","$296,086"
3012150001,"$475,208",$0,"$475,208",$0,$0,$0,$0,"$475,208","$296,012"
2025090006,"$475,075",$0,"$475,075",$0,$0,$0,$0,"$475,075","$287,789"
1021430009,"$474,833",$0,"$474,833",$0,$0,$0,"$61,605","$536,438","$348,004"
1014500005,"$474,711",$0,"$474,711",$0,$0,$0,$665,"$475,376","$296,096"
1014390036,"$474,686",$0,"$474,686",$0,"$92,136",$0,$0,"$566,822","$133,608"
1020020097,"$474,576",$0,"$474,576",$0,$0,$0,$0,"$474,576","$259,017"
1021420006,"$474,546",$0,"$474,546",$0,$0,$0,$0,"$474,546","$285,717"
1009440001,"$474,503","$2,848,130","$3,322,633",$0,"$316,339",$0,"$4,998","$3,681,415","$1,118,666"
3011780087,"$474,315",$0,"$474,315",$0,$0,$0,$0,"$474,315","$207,445"
2028060001,"$474,046",$0,"$474,046",$0,$0,$0,$0,"$474,046","$189,625"
3054170045,"$473,938",$0,"$473,938",$0,$0,$0,$0,"$473,938","$262,445"
1007430020,"$473,748",$0,"$473,748",$0,$0,$0,$0,"$473,748","$250,471"
1019690029,"$473,142","$104,100","$577,242",$0,$0,$0,"$6,332","$598,477","$341,228"
1011820029,"$473,095","$418,911","$892,006",$0,$0,$0,"$22,923","$993,861","$357,615"
2026090046,"$473,094",$0,"$473,094",$0,$0,$0,$0,"$473,094","$297,597"
1018420029,"$472,659","$804,797","$1,277,456","$22,324",$0,$0,$0,"$1,476,935","$504,521"
2032850028,"$472,633",$0,"$472,633",$0,$0,$0,$0,"$472,633","$87,777"
3010850037,"$472,620",$0,"$472,620",$0,$0,$0,$0,"$472,620","$352,951"
2031970001,"$472,602","$104,375","$576,977",$0,"$102,575",$0,$480,"$698,389","$254,436"
2031020039,"$472,510",$0,"$472,510",$0,$0,$0,$0,"$472,510","$528,465"
4049950034,"$472,410",$0,"$472,410","$275,004",$0,$0,$0,"$793,370","$372,418"
1022170001,"$472,329","$140,038","$612,367",$0,"$526,921",$0,$0,"$1,290,798","$536,623"
4050050001,"$472,322","$29,275","$501,597",$0,$0,$0,$0,"$501,597","$204,149"
1005390037,"$472,195",$0,"$472,195",$0,$0,$0,$0,"$472,195","$122,442"
2027990030,"$471,823",$0,"$471,823",$0,$0,$0,$0,"$471,823","$185,029"
3051610006,"$471,613",$0,"$471,613",$0,$0,$0,$0,"$472,813","$268,599"
1013440041,"$471,612","$1,568,564","$2,040,176","$311,620",$0,$0,$0,"$2,365,915","$1,218,511"
2032480022,"$470,663",$0,"$470,663",$0,$0,$0,$0,"$470,663","$245,711"
1021700252,"$470,636",$0,"$470,636",$0,$0,$0,$0,"$941,272","$253,334"
2027840040,"$470,581",$0,"$470,581",$0,$0,$0,$0,"$470,581","$280,703"
2025370047,"$470,462",$0,"$470,462",$0,$0,$0,"$31,679","$538,351","$335,329"
3066270038,"$470,078","$26,598","$496,676",$0,$0,$0,$0,"$496,676","$182,831"
3055950019,"$469,989",$0,"$469,989",$0,$0,$0,$0,"$469,989","$279,376"
1012270061,"$469,829","$333,600","$803,429",$0,$0,$0,$0,"$803,429","$368,655"
2031830013,"$469,717",$0,"$469,717",$0,$0,$0,"$99,790","$574,676","$288,473"
1021590083,"$469,704",$0,"$469,704",$0,"$17,152",$0,$0,"$486,856","$274,458"
3021570037,"$469,595",$0,"$469,595",$0,$0,$0,$0,"$469,595","$199,881"
1007680027,"$469,570",$0,"$469,570",$0,$0,$0,$0,"$469,570","$230,901"
3011760027,"$469,539",$0,"$469,539",$0,$0,$0,$0,"$469,539","$261,270"
3013720001,"$469,447",$0,"$469,447",$0,"$150,484",$0,"$98,778","$741,221","$377,565"
2028760073,"$469,359",$0,"$469,359",$0,$0,$0,$0,"$469,359","$244,694"
2033230032,"$469,281",$0,"$469,281",$0,$0,$0,"$1,305","$470,586","$214,420"
2028440033,"$469,100",$0,"$469,100",$0,$0,$0,"$6,310","$476,260","$329,100"
2033260100,"$469,056",$0,"$469,056","$62,992",$0,$0,"$3,044","$537,496","$340,190"
1020980043,"$468,883","$195,371","$664,254",$0,$0,$0,$0,"$664,254","$363,726"
1021390564,"$468,427",$0,"$468,427",$0,$0,$0,$0,"$468,427","$260,520"
2031720032,"$468,412",$0,"$468,412",$0,$0,$0,$0,"$468,412","$273,693"
2028720312,"$468,011",$0,"$468,011",$0,$0,$0,$0,"$468,011","$253,583"
2032190082,"$467,676",$0,"$467,676",$0,$0,$0,$0,"$467,676","$316,753"
2031600020,"$467,572",$0,"$467,572",$0,"$63,760",$0,"$28,314","$560,292","$286,781"
3007490005,"$467,534",$0,"$467,534",$0,$0,$0,$0,"$467,534","$275,479"
4008460036,"$467,397",$0,"$467,397",$0,$0,$0,$0,"$467,397","$133,083"
1022150305,"$467,170",$0,"$467,170",$0,$0,$0,"$70,817","$577,534","$401,486"
4096930038,"$466,780",$0,"$466,780",$0,$0,$0,$0,"$475,154","$211,030"
2032980016,"$466,497","$12,369","$478,866",$0,$0,$0,"$3,104","$481,970","$227,867"
2024880031,"$466,144",$0,"$466,144",$0,$0,$0,$0,"$466,144","$393,755"
3050530028,"$466,104",$0,"$466,104",$0,$0,$0,$0,"$466,104","$323,729"
1018420005,"$465,807",$0,"$465,807",$0,$0,$0,$0,"$465,807","$274,401"
4008690047,"$465,627",$0,"$465,627",$0,$0,$0,$0,"$465,627","$167,416"
1005750077,"$465,095","$2,031,449","$2,496,544",$0,$0,$0,"$11,439","$2,520,032","$881,681"
2037390051,"$465,048",$0,"$465,048",$0,$0,$0,$0,"$477,048","$328,600"
1013430036,"$464,904","$2,482,961","$2,947,865",$0,$0,$0,$0,"$2,947,865","$1,120,802"
3050870017,"$464,871",$0,"$464,871",$0,$0,$0,$0,"$464,871","$229,636"
2048280026,"$464,438",$0,"$464,438",$0,$0,$0,$0,"$470,508","$346,072"
4108200083,"$464,209","$13,500","$477,709",$0,$0,$0,$0,"$484,860","$206,649"
4014550060,"$464,174",$0,"$464,174",$0,$0,$0,"$2,243","$467,128","$244,844"
1021800473,"$463,705","$491,023","$954,728",$0,$0,$0,$0,"$954,728","$441,019"
3066530006,"$463,553",$0,"$463,553",$0,$0,$0,"$84,777","$548,330","$276,742"
1004130045,"$463,476","$447,178","$910,654",$0,"$522,377",$0,$0,"$1,478,846","$471,352"
2024550014,"$463,475",$0,"$463,475",$0,$0,$0,$0,"$463,475","$364,083"
2024710024,"$463,465",$0,"$463,465","$18,540",$0,$0,$0,"$504,143","$219,727"
2037110040,"$463,413",$0,"$463,413",$0,$0,$0,$0,"$463,413","$299,618"
2032960055,"$463,364",$0,"$463,364",$0,$0,$0,"$7,598","$470,962","$353,706"
1021220084,"$462,951",$0,"$462,951",$0,"$165,398",$0,"$57,250","$685,599","$372,605"
1018610005,"$462,778",$0,"$462,778",$0,$0,$0,$0,"$462,778","$226,596"
1016800019,"$462,498",$0,"$462,498",$0,$0,$0,$0,"$462,498","$174,025"
4079430050,"$462,185","$9,650","$471,835",$0,$0,$0,$0,"$473,735","$228,842"
2032790006,"$461,965",$0,"$461,965",$0,$0,$0,$0,"$461,965","$263,561"
1022240025,"$461,910","$20,756","$482,666",$0,$0,$0,$0,"$482,666","$452,385"
2032480166,"$461,900",$0,"$461,900",$0,$0,$0,$0,"$465,244","$253,392"
3050630017,"$461,874",$0,"$461,874",$0,$0,$0,$0,"$461,874","$204,045"
1021420058,"$461,540","$272,643","$734,183",$0,$0,$0,$0,"$734,183","$390,902"
1010660005,"$461,524",$0,"$461,524",$0,$0,$0,$0,"$461,524","$75,084"
2032500005,"$461,351",$0,"$461,351",$0,$0,$0,"$112,570","$573,921","$339,124"
1007860060,"$461,242",$0,"$461,242",$0,$0,$0,$0,"$461,242","$157,710"
1015431008,"$461,076","$1,331,099","$1,792,175",$0,$0,$0,"$2,406","$1,794,581","$1,381,690"
3009250042,"$461,069",$0,"$461,069",$0,$0,$0,$0,"$461,069","$237,975"
3075980058,"$460,949",$0,"$460,949",$0,"$20,400",$0,$0,"$481,349","$171,860"
1008730027,"$460,932",$0,"$460,932",$0,$0,$0,$0,"$464,300","$131,583"
2028460037,"$460,884",$0,"$460,884",$0,"$118,674",$0,$0,"$599,817","$302,445"
2025050011,"$460,812",$0,"$460,812",$0,$0,$0,$0,"$460,812","$250,950"
2031960058,"$460,694",$0,"$460,694",$0,"$126,283",$0,"$3,793","$624,341","$309,237"
3046510036,"$460,685",$0,"$460,685",$0,$0,$0,$0,"$460,685","$218,444"
3067380001,"$460,462",$0,"$460,462",$0,$0,$0,$0,"$460,462","$238,251"
1020950046,"$460,432","$282,287","$742,719",$0,$0,$0,$0,"$746,819","$421,698"
4008690043,"$460,428",$0,"$460,428",$0,$0,$0,$0,"$460,428","$179,338"
2029980014,"$460,245",$0,"$460,245",$0,$0,$0,$0,"$460,245","$310,937"
2031430150,"$460,009",$0,"$460,009",$0,$0,$0,$0,"$460,009","$414,295"
3057060005,"$459,983",$0,"$459,983",$0,$0,$0,"$14,172","$494,490","$201,447"
4012180006,"$459,873",$0,"$459,873",$0,"$134,280",$0,"$6,984","$601,137","$144,239"
4063060015,"$459,774",$0,"$459,774",$0,$0,$0,$0,"$459,774","$258,654"
1007920012,"$459,717","$565,034","$1,024,751",$0,$0,$0,$0,"$1,024,751","$300,946"
3013210001,"$459,711",$0,"$459,711",$0,"$94,158",$0,$0,"$553,869","$388,040"
3013210006,"$459,711",$0,"$459,711",$0,"$94,158",$0,$0,"$553,869","$388,040"
2024490064,"$459,671","$10,198","$469,869",$0,$0,$0,"$65,229","$538,199","$276,761"
3053750063,"$459,451",$0,"$459,451",$0,$0,$0,"$69,871","$529,322","$260,916"
1022010009,"$459,442",$0,"$459,442",$0,$0,$0,$0,"$474,608","$269,343"
1021310044,"$459,359",$0,"$459,359",$0,"$20,691",$0,$0,"$480,695","$413,912"
3019320022,"$459,179",$0,"$459,179",$0,$0,$0,$0,"$459,179","$211,625"
2045100028,"$459,161",$0,"$459,161",$0,$0,$0,$0,"$459,161","$250,061"
4008690059,"$459,079",$0,"$459,079",$0,$0,$0,$0,"$459,079","$161,379"
3053390045,"$459,057",$0,"$459,057",$0,$0,$0,$0,"$459,057","$196,858"
2028660004,"$458,800",$0,"$458,800",$0,$0,$0,"$9,426","$472,092","$275,352"
2033050001,"$458,574","$108,387","$566,961",$0,"$122,290",$0,"$9,967","$723,495","$294,829"
1004540047,"$458,450","$1,168,563","$1,627,013",$0,"$154,181",$0,$0,"$1,795,682","$663,225"
4001310025,"$458,395","$259,915","$718,310",$0,$0,$0,$0,"$718,310","$376,002"
3056740001,"$458,204",$0,"$458,204",$0,$0,$0,$0,"$458,204","$243,260"
1005720071,"$457,886",$0,"$457,886",$0,$0,$0,$0,"$469,152","$199,194"
3051250006,"$457,866",$0,"$457,866",$0,$0,$0,"$67,151","$525,017","$206,103"
3088070135,"$457,826",$0,"$457,826",$0,"$45,282",$0,"$6,878","$524,520","$337,636"
1021280008,"$457,634",$0,"$457,634",$0,"$314,985",$0,"$59,449","$832,068","$351,734"
2028010018,"$457,308",$0,"$457,308",$0,$0,$0,$0,"$457,308","$264,430"
1006060019,"$457,062","$182,150","$639,212",$0,$0,$0,$0,"$652,047","$204,309"
2031620034,"$457,031",$0,"$457,031",$0,"$89,950",$0,"$145,429","$692,410","$357,703"
1020060045,"$456,907",$0,"$456,907",$0,$0,$0,$0,"$456,907","$221,512"
2032700113,"$456,869",$0,"$456,869",$0,$0,$0,$0,"$457,143","$440,537"
3046320006,"$456,794",$0,"$456,794",$0,$0,$0,$0,"$456,794","$279,042"
4006340001,"$456,332",$0,"$456,332",$0,$0,$0,$0,"$456,332","$169,839"
3046220036,"$456,309",$0,"$456,309",$0,$0,$0,$0,"$456,309","$215,523"
3051010090,"$456,188",$0,"$456,188",$0,$0,$0,$0,"$456,188","$200,514"
2032940053,"$456,003","$127,739","$583,742",$0,$0,$0,$0,"$583,742","$358,941"
4008690053,"$455,862",$0,"$455,862",$0,$0,$0,$0,"$455,862","$159,691"
1014220021,"$455,568","$10,279,989","$10,735,557",$0,"$714,708",$0,$0,"$11,718,715","$4,646,023"
2038010046,"$455,423",$0,"$455,423",$0,$0,$0,$0,"$455,423","$263,096"
3064610036,"$455,361",$0,"$455,361",$0,$0,$0,$0,"$455,361","$293,150"
2045080052,"$454,702",$0,"$454,702",$0,$0,$0,$0,"$454,702","$242,481"
1015210020,"$454,665","$1,353,938","$1,808,603",$0,"$307,852",$0,$0,"$2,208,958","$1,301,996"
2024770011,"$454,365",$0,"$454,365",$0,$0,$0,$0,"$454,365","$332,359"
1004440014,"$454,272",$0,"$454,272",$0,$0,$0,$0,"$454,272","$286,567"
3047750041,"$454,175",$0,"$454,175","$30,000",$0,$0,$0,"$491,375","$330,292"
3061100020,"$454,084","$29,852","$483,936",$0,$0,$0,"$17,742","$501,678","$199,728"
4033550140,"$454,031",$0,"$454,031",$0,$0,$0,$0,"$460,887","$401,695"
1010750022,"$453,762",$0,"$453,762",$0,"$6,000",$0,$0,"$459,762","$129,857"
2024290019,"$453,588",$0,"$453,588",$0,"$39,010",$0,$0,"$492,720","$313,788"
2039770035,"$453,572",$0,"$453,572",$0,$0,$0,$0,"$456,135","$153,468"
1021390200,"$453,207",$0,"$453,207",$0,"$31,600",$0,$0,"$492,439","$343,063"
4050150006,"$452,843",$0,"$452,843",$0,$0,$0,$0,"$452,843","$208,578"
2031250040,"$452,396",$0,"$452,396",$0,$0,$0,$0,"$452,396","$249,571"
2033470010,"$452,285",$0,"$452,285",$0,$0,$0,$0,"$459,730","$287,983"
3067950053,"$452,211",$0,"$452,211",$0,$0,$0,$0,"$906,822","$278,727"
1021420200,"$452,142","$35,400","$487,542",$0,"$244,440",$0,"$20,007","$764,306","$293,843"
1018270053,"$452,028",$0,"$452,028",$0,$0,$0,$0,"$501,798","$462,091"
2031840012,"$451,980",$0,"$451,980",$0,$0,$0,"$26,059","$478,039","$318,754"
2028410063,"$451,814",$0,"$451,814",$0,$0,$0,$0,"$451,814","$297,436"
2033560178,"$451,596",$0,"$451,596",$0,$0,$0,"$1,200","$456,710","$274,088"
4001680041,"$451,429","$118,076","$569,505",$0,$0,$0,$0,"$571,342","$363,447"
2033040141,"$451,261",$0,"$451,261",$0,$0,$0,$0,"$451,261","$290,788"
1013250043,"$451,237",$0,"$451,237",$0,$0,$0,$0,"$451,237","$186,348"
2031950012,"$450,731",$0,"$450,731",$0,$0,$0,"$67,818","$536,991","$293,953"
3019780025,"$450,673",$0,"$450,673",$0,$0,$0,$0,"$485,614","$201,915"
4012160083,"$450,614",$0,"$450,614",$0,$0,$0,$0,"$450,614","$360,067"
1011680004,"$450,470",$0,"$450,470",$0,$0,$0,$0,"$450,470","$183,106"
4014930003,"$450,208",$0,"$450,208",$0,"$1,318,945",$0,$0,"$1,934,703","$398,856"
2041720007,"$450,035",$0,"$450,035",$0,$0,$0,$0,"$450,035","$185,247"
3014090037,"$449,963",$0,"$449,963",$0,$0,$0,$0,"$449,963","$228,941"
4015050079,"$449,737",$0,"$449,737",$0,$0,$0,$0,"$899,474","$230,745"
3086860078,"$449,708",$0,"$449,708",$0,$0,$0,$0,"$449,708","$172,547"
3013110044,"$449,453",$0,"$449,453",$0,"$75,133",$0,$0,"$524,586","$338,064"
2033040128,"$449,447",$0,"$449,447",$0,"$84,966",$0,$0,"$534,413","$293,040"
1012110052,"$449,208","$470,519","$919,727",$0,$0,$0,$0,"$924,874","$412,946"
3053790006,"$449,192",$0,"$449,192",$0,$0,$0,$0,"$449,192","$148,431"
3017000062,"$448,824",$0,"$448,824",$0,$0,$0,$0,"$450,658","$222,466"
2028650032,"$448,687",$0,"$448,687",$0,$0,$0,"$176,463","$647,296","$298,395"
2032850015,"$448,232",$0,"$448,232",$0,$0,$0,"$7,428","$455,660","$244,464"
4005500029,"$448,035",$0,"$448,035",$0,$0,$0,$0,"$448,035","$225,086"
2031720011,"$448,021",$0,"$448,021",$0,$0,$0,"$39,188","$487,209","$227,527"
3060210046,"$447,828",$0,"$447,828",$0,$0,$0,$0,"$447,828","$98,876"
1019250050,"$447,760","$117,120","$564,880",$0,$0,"$15,000","$31,338","$635,242","$625,939"
4005680001,"$447,745","$180,449","$628,194",$0,$0,$0,$0,"$636,827","$361,170"
2048280031,"$447,676",$0,"$447,676",$0,$0,$0,$0,"$447,676","$208,622"
2032490006,"$447,431",$0,"$447,431",$0,$0,$0,"$219,960","$678,275","$339,536"
3007330038,"$447,344",$0,"$447,344",$0,$0,$0,$0,"$447,344","$191,870"
3011780069,"$447,315",$0,"$447,315",$0,$0,$0,$0,"$447,315","$202,501"
4012990010,"$447,058",$0,"$447,058",$0,$0,$0,$0,"$447,058","$171,474"
1014690029,"$447,046",$0,"$447,046",$0,$0,$0,$0,"$447,046","$147,298"
1021430056,"$447,021",$0,"$447,021",$0,"$380,796",$0,$0,"$828,230","$591,918"
4000550033,"$446,869",$0,"$446,869",$0,$0,$0,$0,"$446,869","$230,502"
4006380013,"$446,761","$228,658","$675,419",$0,$0,$0,"$13,295","$688,714","$458,773"
3014190039,"$446,615",$0,"$446,615",$0,"$137,499",$0,$0,"$584,114","$256,846"
1021580054,"$446,569",$0,"$446,569",$0,$0,$0,$0,"$446,569","$198,575"
1010480063,"$446,562",$0,"$446,562",$0,"$698,469",$0,$0,"$1,145,031","$303,788"
4008690049,"$446,473",$0,"$446,473",$0,$0,$0,$0,"$446,473","$228,492"
1021180007,"$446,433",$0,"$446,433",$0,"$425,382",$0,$0,"$931,263","$429,679"
3011780079,"$446,414",$0,"$446,414",$0,$0,$0,$0,"$446,414","$192,980"
1021370126,"$446,397","$10,598","$456,995",$0,$0,$0,$0,"$466,040","$348,375"
1020790025,"$446,291","$20,045","$466,336",$0,$0,$0,$0,"$466,336","$279,381"
3048040001,"$446,288",$0,"$446,288",$0,$0,$0,$0,"$471,162","$213,612"
2027850020,"$446,234",$0,"$446,234",$0,$0,$0,$0,"$446,234","$228,057"
2033240059,"$446,198",$0,"$446,198",$0,$0,$0,$0,"$446,198","$284,234"
3067210088,"$446,113",$0,"$446,113",$0,$0,$0,$0,"$467,723","$158,142"
1021330030,"$446,031",$0,"$446,031","$45,387","$239,426",$0,"$127,423","$858,267","$486,913"
2027960013,"$446,026",$0,"$446,026",$0,$0,$0,$0,"$446,026","$288,159"
1015350007,"$445,946","$421,188","$867,134",$0,$0,$0,$0,"$870,353","$350,094"
3030450034,"$445,614",$0,"$445,614",$0,$0,$0,"$4,361","$449,975","$211,372"
1001730027,"$445,283","$12,191,647","$12,636,930",$0,$0,$0,"$149,662","$13,710,691","$4,346,291"
1012280001,"$445,248","$1,254,481","$1,699,729",$0,$0,$0,$0,"$1,721,359","$1,532,727"
1020910032,"$445,247",$0,"$445,247",$0,"$291,749",$0,$0,"$736,996","$292,804"
2037160036,"$445,233",$0,"$445,233",$0,"$97,507",$0,$0,"$542,740","$270,007"
1015760042,"$444,733",$0,"$444,733",$0,"$89,320",$0,$0,"$534,053","$128,172"
2033140062,"$444,730",$0,"$444,730",$0,"$19,628",$0,$0,"$464,683","$265,703"
3051220044,"$444,641",$0,"$444,641",$0,$0,$0,$0,"$444,641","$341,380"
2028100045,"$444,580",$0,"$444,580",$0,$0,$0,$0,"$444,580","$253,880"
1021220088,"$444,330",$0,"$444,330",$0,"$198,380",$0,"$28,873","$671,583","$458,232"
2040070005,"$444,278",$0,"$444,278",$0,"$20,150",$0,$0,"$464,428","$244,655"
1021750118,"$444,201",$0,"$444,201",$0,$0,$0,"$51,289","$495,490","$230,426"
2044320028,"$444,194",$0,"$444,194",$0,"$29,600",$0,$0,"$473,794","$280,641"
1008820021,"$444,139","$4,779,579","$5,223,718",$0,$0,$0,$0,"$5,306,314","$2,187,343"
2027430055,"$443,833",$0,"$443,833",$0,"$34,000",$0,$0,"$477,833","$345,281"
2032150001,"$443,827","$10,788","$454,615",$0,$0,$0,"$2,385","$457,000","$305,420"
2027940019,"$443,783",$0,"$443,783",$0,$0,$0,"$13,962","$460,233","$213,278"
2048220001,"$443,725",$0,"$443,725",$0,$0,$0,$0,"$444,922","$236,351"
