BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1, Total Expenses 
4071150002,"$40,093,780","$11,007,138","$51,100,918",$0,$0,$0,$0,"$55,050,537",$0," $ 23,442,239 "
1011710063,"$27,620,178",$0,"$27,620,178",$0,"$587,142",$0,$0,"$29,955,728","$4,704"," $ 9,847,797 "
1010890001,"$25,230,737",$0,"$25,230,737",$0,"$308,270",$0,$0,"$27,018,817","$237,473"," $ 10,913,871 "
1010680003,"$24,951,495",$0,"$24,951,495","$1,821,608","$1,209,281","$327,766",$0,"$30,533,235","$81,963"," $ 7,307,138 "
1021560039,"$24,527,841",$0,"$24,527,841",$0,$0,$0,$0,"$24,527,841",$0," $ 161,845 "
1013760001,"$22,111,188",$0,"$22,111,188","$3,842,023",$0,$0,$0,"$26,611,611","$79,161"," $ 5,539,817 "
1008240011,"$20,265,197",$0,"$20,265,197","$9,000","$4,947,365","$1,760,000",$0,"$28,201,747","$39,635"," $ 6,245,380 "
1011710062,"$19,771,733",$0,"$19,771,733",$0,"$1,224,588",$0,$0,"$22,060,612","$2,094"," $ 6,522,058 "
1010210001,"$19,031,403",$0,"$19,031,403",$0,"$2,600,592",$0,$0,"$23,050,254",$0," $ 6,227,156 "
1013100001,"$18,295,370","$1,960,586","$20,255,956",$0,$0,$0,$0,"$30,449,866","$759,833"," $ 10,085,776 "
1009340001,"$16,502,561",$0,"$16,502,561","$816,728",$0,$0,"$10,721,183","$29,678,898","$30,206"," $ 12,955,628 "
1016240033,"$16,384,907",$0,"$16,384,907",$0,"$151,800",$0,"$52,039","$17,956,050","$5,129"," $ 7,372,511 "
1000160200,"$16,170,896",$0,"$16,170,896",$0,"$34,296",$0,"$10,862","$17,254,106",$0," $ 5,397,808 "
2031820016,"$16,159,624",$0,"$16,159,624",$0,$0,$0,$0,"$16,159,624",$0," $ 219,779 "
1008280001,"$16,106,744",$0,"$16,106,744","$1,819,713","$1,270,262",$0,$0,"$20,619,653","$426,816"," $ 5,229,567 "
1001510001,"$16,028,892",$0,"$16,028,892",$0,"$395,307",$0,$0,"$17,220,678",$0," $ 6,182,645 "
1010190001,"$15,888,392",$0,"$15,888,392",$0,"$2,277,760",$0,$0,"$19,061,253","$209,944"," $ 4,593,434 "
1010320048,"$15,555,699","$841,056","$16,396,755",$0,$0,$0,$0,"$22,936,917","$1,001,977"," $ 8,668,069 "
2047120001,"$14,846,265",$0,"$14,846,265",$0,"$81,745",$0,$0,"$15,740,759","$483,504"," $ 11,297,538 "
1000160195,"$14,680,789",$0,"$14,680,789",$0,"$340,410",$0,$0,"$15,500,727",$0," $ 4,598,822 "
3013020001,"$13,905,341",$0,"$13,905,341",$0,$0,$0,"$727,998","$15,429,249",$0," $ 10,926,049 "
4031750001,"$13,677,857","$12,898,952","$26,576,809","$813,883",$0,$0,$0,"$29,311,316","$689,801"," $ 14,013,535 "
1002530001,"$13,630,126",$0,"$13,630,126",$0,"$388,414",$0,"$1,083,194","$15,847,254",$0," $ 12,730,147 "
1000160210,"$13,471,890",$0,"$13,471,890",$0,"$37,627",$0,$0,"$13,820,461","$1,246"," $ 3,278,498 "
1015630004,"$12,787,162",$0,"$12,787,162",$0,"$358,055",$0,$0,"$13,683,724","$49,581"," $ 4,182,046 "
1008020036,"$12,784,638",$0,"$12,784,638","$1,200","$886,065",$0,$0,"$13,871,060","$161,307"," $ 3,100,987 "
1018520005,"$12,635,830",$0,"$12,635,830",$0,$0,$0,$0,"$12,963,201","$639,645"," $ 6,620,686 "
1018520020,"$12,635,830",$0,"$12,635,830",$0,$0,$0,$0,"$12,963,201","$639,645"," $ 6,620,686 "
1018520031,"$12,635,830",$0,"$12,635,830",$0,$0,$0,$0,"$12,963,201","$639,645"," $ 6,620,686 "
1008391101,"$12,523,729",$0,"$12,523,729","$1,328,971","$58,309",$0,"$98,105","$14,578,185","$570,777"," $ 3,939,157 "
1010840025,"$12,388,955",$0,"$12,388,955",$0,"$2,533,217",$0,"$70,554","$15,740,752","$73,975"," $ 4,898,181 "
1015140039,"$12,155,581",$0,"$12,155,581","$291,718","$1,189,720",$0,$0,"$14,328,559","$52,300"," $ 5,122,268 "
1000260014,"$12,107,905",$0,"$12,107,905",$0,"$642,531",$0,$0,"$12,770,321","$360,630"," $ 3,890,856 "
1005659021,"$12,052,696",$0,"$12,052,696",$0,$0,$0,$0,"$12,160,639",$0," $ 3,382,529 "
1006950015,"$11,858,547",$0,"$11,858,547",$0,"$1,116,238",$0,"$87,163","$13,245,139","$136,731"," $ 3,807,481 "
1001700020,"$11,038,909",$0,"$11,038,909",$0,"$1,026,919",$0,$0,"$13,458,288",$0," $ 3,050,679 "
4008940030,"$10,855,717","$1,165,715","$12,021,432",$0,$0,$0,$0,"$12,317,312",$0," $ 6,121,187 "
1017600001,"$10,773,163","$2,517,205","$13,290,368","$140,657",$0,$0,"$69,464","$13,577,709",$0," $ 11,277,318 "
1017600101,"$10,773,163","$2,517,205","$13,290,368","$140,657",$0,"$35,144","$69,464","$13,577,709",$0," $ 11,277,318 "
1010300058,"$10,762,824","$275,405","$11,038,229",$0,"$1,476,995",$0,$0,"$12,515,224","$276,299"," $ 5,762,798 "
1007950001,"$10,610,428",$0,"$10,610,428",$0,"$1,135,753",$0,"$60,446","$12,264,085","$66,599"," $ 3,277,975 "
1013140021,"$10,587,456",$0,"$10,587,456",$0,"$837,099",$0,$0,"$12,389,868",$0," $ 4,028,321 "
1000170029,"$10,499,289","$1,330,879","$11,830,168",$0,"$104,185",$0,$0,"$12,884,584","$302,126"," $ 3,465,118 "
1000420001,"$10,043,604",$0,"$10,043,604",$0,"$1,188,281",$0,$0,"$11,925,321","$26,961"," $ 3,058,794 "
1009440045,"$9,975,203",$0,"$9,975,203",$0,"$592,126",$0,$0,"$10,834,355",$0," $ 3,181,834 "
1015460001,"$9,778,782",$0,"$9,778,782",$0,"$581,375",$0,$0,"$10,910,035",$0," $ 3,656,912 "
2036230001,"$9,704,624",$0,"$9,704,624",$0,"$11,480",$0,"$451,623","$10,639,985",$0," $ 7,839,206 "
1012200001,"$9,292,563",$0,"$9,292,563",$0,"$492,761",$0,"$27,281","$10,443,284","$13,981"," $ 3,391,269 "
1008010034,"$9,254,269",$0,"$9,254,269",$0,"$999,422",$0,$0,"$10,741,093","$109,339"," $ 2,469,495 "
1000430001,"$9,156,742","$493,308","$9,650,050",$0,$0,$0,$0,"$12,105,249","$599,506"," $ 5,423,801 "
1015490001,"$8,985,540","$8,038,489","$17,024,029",$0,"$2,103,659",$0,$0,"$20,410,370","$848,612"," $ 8,562,722 "
1015520023,"$8,944,007",$0,"$8,944,007",$0,"$345,528",$0,$0,"$9,310,490",$0," $ 2,253,403 "
1009390028,"$8,671,296",$0,"$8,671,296",$0,"$1,189,089",$0,$0,"$10,182,313","$591,943"," $ 2,565,809 "
1010511003,"$8,485,685",$0,"$8,485,685",$0,$0,$0,$0,"$8,493,881",$0," $ 2,636,040 "
1007210007,"$8,325,312","$18,583,241","$26,908,553","$1,286,800",$0,"$24,000","$317,126","$30,055,769",$0," $ 13,353,362 "
1013110045,"$7,710,336","$151,578","$7,861,914",$0,$0,$0,$0,"$7,899,833","$158,018"," $ 2,817,336 "
1010330001,"$7,536,462",$0,"$7,536,462",$0,"$1,033,569",$0,$0,"$8,970,555","$24,900"," $ 2,759,157 "
1000550014,"$7,185,473",$0,"$7,185,473",$0,$0,$0,$0,"$7,260,473",$0," $ 2,358,399 "
1000750021,"$7,162,242",$0,"$7,162,242",$0,"$323,400",$0,$0,"$8,233,185","$449,709"," $ 3,300,465 "
2036000004,"$6,627,234",$0,"$6,627,234",$0,"$665,256",$0,"$2,218,124","$10,599,966","$16,615"," $ 12,247,568 "
1000901002,"$6,373,769",$0,"$6,373,769",$0,$0,$0,$0,"$6,441,273",$0," $ 1,138,877 "
1000160020,"$6,353,614",$0,"$6,353,614",$0,$0,$0,$0,"$6,685,783",$0," $ 2,041,044 "
3070550013,"$6,104,994",$0,"$6,104,994",$0,$0,$0,$0,"$6,177,786",$0," $ 4,138,037 "
1012260029,"$6,053,137",$0,"$6,053,137",$0,"$581,985",$0,$0,"$6,965,123",$0," $ 2,266,174 "
1009280031,"$5,885,897",$0,"$5,885,897",$0,"$567,072",$0,$0,"$6,468,370",$0," $ 1,651,946 "
1012080029,"$5,806,528",$0,"$5,806,528","$42,000",$0,$0,$0,"$5,848,528","$9,846"," $ 2,943,479 "
1008730040,"$5,584,838",$0,"$5,584,838",$0,"$917,382",$0,$0,"$6,502,885","$111,311"," $ 1,961,618 "
1001700001,"$5,547,577",$0,"$5,547,577",$0,"$549,698",$0,$0,"$6,958,860","$46,908"," $ 1,426,182 "
1005560015,"$5,478,990",$0,"$5,478,990",$0,$0,$0,$0,"$5,541,987","$2,055"," $ 1,631,112 "
1012210001,"$5,474,755",$0,"$5,474,755",$0,"$309,720",$0,$0,"$6,165,712",$0," $ 1,948,906 "
1014230010,"$5,443,906","$21,256,553","$26,700,459",$0,"$1,709,567",$0,"$46,331","$28,835,961","$50,234"," $ 11,792,808 "
1016240015,"$5,352,476",$0,"$5,352,476",$0,"$628,592",$0,$0,"$6,072,921",$0," $ 1,891,679 "
4001170001,"$5,233,446",$0,"$5,233,446",$0,$0,$0,"$32,329","$5,345,360",$0," $ 3,277,069 "
4156380001,"$5,001,703",$0,"$5,001,703",$0,"$603,495",$0,"$2,352,758","$8,132,924",$0," $ 5,063,793 "
4014900018,"$4,953,482",$0,"$4,953,482",$0,$0,$0,$0,"$5,056,481","$122,021"," $ 2,629,802 "
4022900001,"$4,923,705",$0,"$4,923,705",$0,$0,$0,$0,"$4,957,962","$9,439"," $ 3,189,854 "
3072740035,"$4,922,148","$645,595","$5,567,743","$127,780",$0,$0,"$229,847","$6,643,945",$0," $ 3,336,948 "
4051370005,"$4,888,252",$0,"$4,888,252","$98,393",$0,$0,"$29,412","$5,330,568",$853," $ 2,300,500 "
1018960043,"$4,865,520",$0,"$4,865,520",$0,$0,$0,$0,"$5,040,624","$47,210"," $ 6,214,513 "
3072740020,"$4,759,101","$489,776","$5,248,877","$44,311",$0,$0,"$282,389","$6,270,215",$0," $ 3,347,615 "
2027830047,"$4,755,564",$0,"$4,755,564",$0,$0,$0,$0,"$4,755,564",$0," $ 267,424 "
1020350001,"$4,728,901","$28,344","$4,757,245",$0,"$195,751",$0,$0,"$4,983,944",$0," $ 3,659,883 "
1015610021,"$4,717,340","$7,060,075","$11,777,415",$0,$0,$0,$0,"$12,504,473","$51,290"," $ 6,058,504 "
1007600032,"$4,564,182",$0,"$4,564,182",$0,$0,$0,$0,"$4,564,182","$1,567"," $ 2,840,813 "
4022810001,"$4,552,042",$0,"$4,552,042",$0,$0,$0,$0,"$4,566,103","$7,866"," $ 2,658,212 "
2036680001,"$4,517,137",$0,"$4,517,137","$7,008",$0,$0,$0,"$4,649,841",$0," $ 3,285,894 "
1008440026,"$4,405,053","$1,020,775","$5,425,828",$0,$0,$0,$0,"$6,019,089","$42,651"," $ 1,412,543 "
1009430052,"$4,404,847",$0,"$4,404,847","$77,948",$0,$0,$0,"$4,595,220",$0," $ 1,329,380 "
1000680016,"$4,386,198",$0,"$4,386,198","$322,013",$0,$0,$0,"$4,937,856","$197,100"," $ 1,177,852 "
2030060067,"$4,367,723",$0,"$4,367,723",$0,$0,$0,$0,"$4,385,173",$0," $ 2,844,076 "
1011700012,"$4,365,459",$0,"$4,365,459",$0,"$1,883,505",$0,$0,"$6,380,477",$0," $ 2,112,364 "
1009020049,"$4,341,765",$0,"$4,341,765",$0,$0,$0,$0,"$4,449,960","$294,278"," $ 1,221,731 "
1000761002,"$4,290,889",$0,"$4,290,889",$0,"$26,041",$0,$0,"$4,367,602","$6,246"," $ 5,714,784 "
1016240045,"$4,258,165",$0,"$4,258,165",$0,"$308,004",$0,$0,"$5,322,743",$0," $ 1,534,992 "
4011650027,"$4,231,867",$0,"$4,231,867",$0,"$394,521",$0,"$77,476","$4,996,496",$0," $ 2,140,407 "
4011650045,"$4,231,867",$0,"$4,231,867",$0,"$394,521",$0,"$77,476","$4,996,496",$0," $ 2,140,407 "
4011650058,"$4,231,867",$0,"$4,231,867",$0,"$394,521",$0,"$77,476","$4,996,496",$0," $ 2,140,407 "
4011650071,"$4,231,867",$0,"$4,231,867",$0,"$394,521",$0,$0,"$4,996,496","$113,387"," $ 2,140,407 "
2059090825,"$4,179,234","$4,339,524","$8,518,758","$8,925","$5,223",$0,$0,"$9,309,810","$211,014"," $ 4,070,479 "
1015810030,"$4,154,165",$0,"$4,154,165",$0,$0,$0,$0,"$4,423,157","$25,350"," $ 2,145,813 "
1013660001,"$4,130,123","$4,833,540","$8,963,663",$0,"$512,088",$0,"$22,521","$9,597,992","$50,740"," $ 4,399,185 "
4105930002,"$4,124,627",$0,"$4,124,627",$0,$0,$0,"$121,748","$4,457,036",$0," $ 2,574,683 "
3069790200,"$4,076,573",$0,"$4,076,573",$0,"$135,372",$0,"$999,823","$5,413,782",$0," $ 3,530,222 "
1005210001,"$4,018,411",$0,"$4,018,411","$673,191",$0,$0,$0,"$4,914,291","$178,127"," $ 1,185,969 "
1008660035,"$3,995,397","$1,182,100","$5,177,497",$0,$0,$0,"$7,713","$5,199,033","$2,232"," $ 2,370,220 "
3069790100,"$3,992,066",$0,"$3,992,066",$0,"$214,392",$0,"$977,174","$5,393,160",$0," $ 3,934,062 "
1015370022,"$3,963,302",$0,"$3,963,302","$163,548","$224,619",$0,"$1,855,833","$6,839,654","$6,779"," $ 5,035,829 "
1009049024,"$3,885,970",$0,"$3,885,970",$0,$0,$0,$0,"$4,269,438",$0," $ 1,809,632 "
4021170001,"$3,769,269","$23,167","$3,792,436",$0,$0,$0,$0,"$3,931,273",$0," $ 2,624,565 "
1012370033,"$3,726,126",$0,"$3,726,126",$0,"$331,550",$0,$0,"$4,144,775","$75,987"," $ 1,988,230 "
1014180021,"$3,723,453","$14,714,713","$18,438,166",$0,"$1,916,667",$0,$0,"$21,375,843","$31,659"," $ 6,864,685 "
3067460020,"$3,704,923",$0,"$3,704,923",$0,$0,$0,"$30,808","$3,735,735",$0," $ 204,730 "
3070500001,"$3,677,168","$978,581","$4,655,749",$0,$0,$0,"$15,240","$4,670,989","$181,881"," $ 3,559,496 "
4014910021,"$3,668,138",$0,"$3,668,138",$0,$0,$0,$0,"$3,764,486","$103,944"," $ 2,181,149 "
1010450029,"$3,638,911","$2,977,290","$6,616,201",$0,"$1,593,675",$0,"$51,044","$8,617,628","$6,517"," $ 2,627,765 "
3064690001,"$3,545,697","$257,028","$3,802,725","$9,666",$0,$0,"$876,027","$4,922,291",$0," $ 2,205,110 "
2023380003,"$3,540,185",$0,"$3,540,185",$0,"$832,877",$0,"$2,099,056","$6,907,097",$0," $ 6,423,909 "
1000790010,"$3,478,837",$0,"$3,478,837",$0,"$268,710",$0,$0,"$3,934,958","$122,589"," $ 1,164,180 "
1005210009,"$3,471,800",$0,"$3,471,800",$0,$0,$0,$0,"$3,551,783","$255,242"," $ 1,100,563 "
1008230029,"$3,450,934",$0,"$3,450,934",$0,$0,$0,$0,"$3,450,934","$25,757"," $ 2,155,487 "
1010670012,"$3,430,904","$1,464,330","$4,895,234",$0,$0,$0,$0,"$5,151,061",$0," $ 2,023,010 "
3002441003,"$3,408,575",$0,"$3,408,575",$0,$0,$0,$0,"$3,408,575",$0," $ 3,291,029 "
1011680010,"$3,408,378",$0,"$3,408,378",$0,"$1,514,696",$0,$0,"$5,024,085","$171,011"," $ 1,772,923 "
3058700044,"$3,369,738",$0,"$3,369,738",$0,$0,$0,$0,"$3,369,738",$0," $ 152,283 "
2033280181,"$3,326,346",$0,"$3,326,346",$0,$0,$0,$0,"$3,326,346",$0," $ 217,843 "
5039830001,"$3,306,539","$46,445","$3,352,984","$5,558",$0,$0,"$615,036","$4,171,690",$0," $ 2,204,286 "
5039830045,"$3,258,531","$41,510","$3,300,041","$5,471",$0,$0,"$605,325","$4,105,823",$0," $ 2,169,494 "
1014590010,"$3,244,104","$49,209","$3,293,313",$0,$0,$0,"$22,427","$3,359,570","$15,745"," $ 2,074,266 "
1010450012,"$3,227,352",$0,"$3,227,352",$0,$0,$0,$0,"$3,229,567",$0," $ 732,253 "
1006400021,"$3,212,700",$0,"$3,212,700",$0,$0,$0,$0,"$3,224,400",$0," $ 707,529 "
2026100012,"$3,186,948",$0,"$3,186,948",$0,$0,$0,"$147,102","$3,394,050",$0," $ 2,180,263 "
4161770055,"$3,183,463",$0,"$3,183,463",$0,$0,$0,$0,"$3,281,701",$0," $ 994,696 "
1005330001,"$3,181,236",$0,"$3,181,236","$165,371",$0,"$12,802,588",$0,"$18,747,009",$0," $ 9,419,962 "
1008160007,"$3,174,237","$2,029,431","$5,203,668",$0,"$420,838",$0,$0,"$6,385,794","$23,820"," $ 3,018,078 "
1021140035,"$3,155,747",$0,"$3,155,747",$0,$0,$0,$0,"$3,161,882",$0," $ 1,669,953 "
2041610001,"$3,153,427",$0,"$3,153,427",$0,$0,$0,"$161,441","$3,906,099","$4,550"," $ 2,637,602 "
1011420064,"$3,136,331","$2,328,897","$5,465,228","$201,999","$1,028,674",$0,$0,"$6,780,283","$11,161"," $ 2,361,399 "
1014970009,"$3,127,213","$7,164,732","$10,291,945","$611,258","$2,503,814",$0,$0,"$14,144,248","$54,660"," $ 4,445,686 "
1015950001,"$3,117,484",$0,"$3,117,484",$0,$0,$0,$0,"$3,121,760",$0," $ 1,206,475 "
4161770035,"$3,099,229",$0,"$3,099,229",$0,$0,$0,$0,"$3,200,215",$0," $ 1,147,738 "
4105900100,"$3,093,471",$0,"$3,093,471",$0,$0,$0,"$71,311","$3,322,778",$0," $ 1,931,013 "
3070520034,"$3,091,874","$1,747,811","$4,839,685",$0,$0,$0,"$14,640","$4,854,325","$152,305"," $ 3,728,620 "
4161770001,"$3,087,128",$0,"$3,087,128",$0,$0,$0,$0,"$3,180,656",$0," $ 1,189,690 "
1012000025,"$3,083,583",$0,"$3,083,583",$0,$0,$0,$0,"$3,083,583","$15,250"," $ 1,592,615 "
1011990029,"$3,059,383",$0,"$3,059,383",$0,$0,$0,$0,"$3,098,090",$0," $ 1,555,110 "
1018320016,"$3,052,310",$0,"$3,052,310",$0,$0,$0,$0,"$3,069,248","$5,293"," $ 1,365,651 "
3060830001,"$3,013,595",$0,"$3,013,595",$0,$0,$0,$0,"$3,109,652",$0," $ 1,243,909 "
4096310241,"$2,990,510",$0,"$2,990,510","$1,001,455",$0,$0,$0,"$4,291,223","$71,817"," $ 2,673,418 "
1008630044,"$2,989,957","$4,900,244","$7,890,201","$602,357","$1,437,220",$0,$0,"$11,207,375","$97,697"," $ 3,945,799 "
1004450014,"$2,987,102",$0,"$2,987,102",$0,"$290,144",$0,$0,"$3,404,747",$0," $ 685,312 "
1009020051,"$2,973,905",$0,"$2,973,905",$0,$0,$0,$0,"$3,041,089","$156,788"," $ 731,725 "
1012510063,"$2,964,369",$0,"$2,964,369",$0,$0,$0,$0,"$2,964,369",$0," $ 1,241,706 "
2043420010,"$2,918,360","$16,650","$2,935,010",$0,$0,$0,$0,"$3,059,728",$0," $ 2,071,126 "
3011560080,"$2,914,640",$0,"$2,914,640",$0,$0,$0,$0,"$2,914,640",$0," $ 1,253,599 "
2036420001,"$2,912,696",$0,"$2,912,696",$0,"$31,139",$0,"$238,725","$3,274,628",$0," $ 2,998,596 "
1008180010,"$2,893,953",$0,"$2,893,953",$0,$0,$0,$0,"$2,933,348","$96,627"," $ 947,615 "
1013400001,"$2,881,330","$4,045,455","$6,926,785",$0,"$1,400,147",$0,$0,"$8,742,508","$11,848"," $ 2,941,076 "
2059090163,"$2,879,266",$0,"$2,879,266",$0,$0,$0,$0,"$2,992,858","$21,675"," $ 1,351,510 "
1006390001,"$2,875,309",$0,"$2,875,309","$1,486,073",$0,$0,$0,"$4,619,518","$482,028"," $ 4,276,879 "
1008960048,"$2,870,311","$1,723,785","$4,594,096",$0,"$730,931",$0,$0,"$5,425,027","$107,963"," $ 1,899,175 "
1005451001,"$2,838,129","$500,846","$3,338,975",$0,$0,$0,$0,"$3,338,975","$23,058"," $ 609,467 "
4020860040,"$2,826,574","$326,171","$3,152,745",$0,"$31,398",$0,$0,"$3,258,169","$85,130"," $ 1,564,024 "
1013020033,"$2,806,003","$5,302,912","$8,108,915",$0,"$1,856,357",$0,$0,"$10,051,959","$96,652"," $ 3,095,961 "
1013930040,"$2,805,604",$0,"$2,805,604",$0,"$317,870",$0,$0,"$3,125,378","$207,365"," $ 1,578,443 "
1003720060,"$2,790,686",$0,"$2,790,686",$0,$0,$0,$0,"$2,808,728","$28,360"," $ 610,665 "
1013370006,"$2,790,653","$3,438,066","$6,228,719","$87,492","$61,719",$0,$0,"$6,427,539",$0," $ 3,067,160 "
1016170007,"$2,782,643",$0,"$2,782,643",$0,$0,$0,$0,"$2,791,643",$0," $ 1,634,698 "
1014730038,"$2,772,930","$591,996","$3,364,926",$0,$0,$0,$0,"$3,459,807","$8,100"," $ 1,577,387 "
1008650024,"$2,770,875",$0,"$2,770,875","$907,635",$0,$0,$0,"$3,790,967","$35,919"," $ 1,490,618 "
3070580013,"$2,767,753",$0,"$2,767,753",$0,"$39,220",$0,"$603,314","$3,461,477",$0," $ 2,533,695 "
1012360010,"$2,752,011",$0,"$2,752,011",$0,"$1,080,000",$0,$0,"$3,832,011","$52,610"," $ 1,891,475 "
1018880087,"$2,749,254",$0,"$2,749,254",$0,$0,$0,$0,"$2,749,254","$18,846"," $ 1,324,851 "
4022860011,"$2,738,895",$0,"$2,738,895",$0,$0,$0,$0,"$2,759,108","$4,719"," $ 1,594,925 "
1011480001,"$2,717,505",$0,"$2,717,505","$734,540",$0,$0,$0,"$3,452,045","$148,100"," $ 1,346,066 "
1010450061,"$2,705,775",$0,"$2,705,775",$0,"$223,482",$0,$0,"$2,959,663","$92,663"," $ 1,468,944 "
1015410021,"$2,688,177","$30,034,930","$32,723,107",$0,"$1,595,232",$0,$0,"$35,731,428","$89,853"," $ 12,518,649 "
1014940015,"$2,685,744",$0,"$2,685,744",$0,"$2,546,502","$5,448,734",$0,"$11,263,014","$5,725"," $ 1,085,320 "
1008650042,"$2,685,132",$0,"$2,685,132","$766,909",$0,$0,$0,"$3,551,411","$20,323"," $ 1,448,618 "
1008870082,"$2,672,940","$474,941","$3,147,881",$0,$0,$0,$0,"$3,410,225","$168,200"," $ 1,865,031 "
4019180105,"$2,650,779",$0,"$2,650,779",$0,$0,$0,"$23,330","$2,797,561","$75,462"," $ 2,120,802 "
4058650118,"$2,643,259",$0,"$2,643,259",$0,$0,$0,$0,"$2,824,784","$3,575"," $ 895,159 "
4019180072,"$2,640,997",$0,"$2,640,997",$0,$0,$0,"$11,463","$2,778,919","$64,287"," $ 2,095,067 "
4030860040,"$2,637,336",$0,"$2,637,336",$0,$0,$0,$0,"$2,637,336","$21,175"," $ 1,663,398 "
1010070061,"$2,632,212",$0,"$2,632,212",$0,"$1,488,710",$0,$0,"$4,134,762",$0," $ 2,190,619 "
3064680016,"$2,630,266","$601,939","$3,232,205",$0,$0,$0,"$100,236","$3,514,074",$0," $ 1,393,723 "
2036820001,"$2,627,650","$150,067","$2,777,717","$42,061",$0,$0,"$10,695","$2,908,434",$0," $ 2,619,192 "
1012410001,"$2,624,858",$0,"$2,624,858","$234,497",$0,$0,$0,"$2,865,283","$41,542"," $ 1,057,828 "
1015310035,"$2,590,586",$0,"$2,590,586",$0,"$728,895",$0,$0,"$3,426,243",$0," $ 740,497 "
4031560133,"$2,588,769",$0,"$2,588,769",$0,"$15,411",$0,"$3,467","$2,758,144","$49,376"," $ 2,164,681 "
1013360040,"$2,582,567","$4,234,099","$6,816,666","$58,644","$285,032",$0,$0,"$7,307,854","$7,212"," $ 3,343,969 "
1002830024,"$2,578,931",$0,"$2,578,931",$0,"$292,232",$0,$0,"$2,890,744","$2,525"," $ 759,041 "
4012730001,"$2,576,816","$164,478","$2,741,294",$0,$0,$0,$0,"$2,774,678",$0," $ 1,315,713 "
4019180050,"$2,572,249",$0,"$2,572,249",$0,"$386,973",$0,"$3,059","$3,100,028","$68,008"," $ 2,173,150 "
1018900015,"$2,569,296",$0,"$2,569,296",$0,$0,$0,$0,"$2,569,296",$0," $ 1,199,728 "
1014590030,"$2,568,450","$85,629","$2,654,079",$0,$0,$0,"$16,303","$2,707,662","$13,391"," $ 1,737,784 "
4019180045,"$2,565,757",$0,"$2,565,757",$0,"$362,864",$0,"$2,510","$3,038,761","$62,119"," $ 2,118,464 "
3087220475,"$2,543,896",$0,"$2,543,896",$0,$0,$0,$0,"$2,654,842",$0," $ 1,019,220 "
1005480001,"$2,532,709","$4,272,776","$6,805,485",$0,"$726,671",$0,"$17,841","$7,652,302","$49,667"," $ 3,045,047 "
1018910026,"$2,527,666",$0,"$2,527,666",$0,"$52,600",$0,$0,"$2,580,266","$152,775"," $ 1,540,078 "
2038950001,"$2,521,893",$0,"$2,521,893",$0,$0,$0,$0,"$2,813,767","$58,395"," $ 2,204,908 "
2028220019,"$2,510,161",$0,"$2,510,161","$45,970",$0,$0,$0,"$2,575,709",$0," $ 2,232,576 "
1009660001,"$2,499,795","$26,296,681","$28,796,476",$0,"$1,015,587",$0,$0,"$30,416,176","$871,704"," $ 8,396,974 "
2032300016,"$2,479,376","$16,080","$2,495,456",$0,"$104,046","$15,744","$18,831","$2,793,260","$28,990"," $ 1,390,702 "
1007320007,"$2,472,725",$0,"$2,472,725",$0,"$42,000",$0,$0,"$2,551,371","$62,459"," $ 1,066,038 "
1009020030,"$2,458,325",$0,"$2,458,325","$26,564","$121,963",$0,"$2,097","$2,619,084",$0," $ 880,726 "
3018110019,"$2,455,154",$0,"$2,455,154",$0,"$205,640",$0,$0,"$2,669,905",$0," $ 1,598,229 "
4012190032,"$2,448,487",$0,"$2,448,487",$0,$0,$0,$0,"$2,465,583","$4,720"," $ 1,603,057 "
5000130008,"$2,427,245",$0,"$2,427,245",$0,$0,$0,"$1,408,072","$4,165,716",$0," $ 4,435,505 "
4018610001,"$2,417,129","$1,997,771","$4,414,900",$0,$0,"$42,000",$0,"$4,968,585","$118,196"," $ 2,395,697 "
4049940017,"$2,410,520",$0,"$2,410,520",$0,$0,$0,$0,"$2,527,291",$740," $ 822,154 "
1018900036,"$2,401,972",$0,"$2,401,972",$0,$0,$0,$0,"$2,412,458","$21,219"," $ 1,284,719 "
1011700001,"$2,393,150","$3,705,472","$6,098,622",$0,"$2,605,088",$0,$0,"$9,511,589",$0," $ 5,595,700 "
4050250050,"$2,392,909","$62,825","$2,455,734",$0,$0,$0,$0,"$2,569,465","$8,000"," $ 1,463,525 "
4012490018,"$2,389,233",$0,"$2,389,233",$0,$0,$0,"$13,304","$2,616,311",$0," $ 1,326,082 "
3079300001,"$2,386,448",$0,"$2,386,448",$0,$0,$0,$0,"$2,420,595",$0," $ 1,098,362 "
1012990048,"$2,383,287",$0,"$2,383,287",$0,"$250,833",$0,$0,"$2,710,678","$2,295"," $ 826,501 "
3020750012,"$2,368,378",$0,"$2,368,378",$0,"$382,718",$0,$0,"$2,803,440",$0," $ 653,442 "
4032720001,"$2,356,796",$0,"$2,356,796","$5,356",$0,$0,$0,"$2,370,121","$165,336"," $ 1,153,673 "
4014710012,"$2,346,854",$0,"$2,346,854",$0,$0,$0,$0,"$2,360,831",$0," $ 1,319,566 "
1014390046,"$2,314,361",$0,"$2,314,361",$0,$0,$0,$0,"$2,314,361",$0," $ 845,014 "
1001400005,"$2,314,171","$2,120,760","$4,434,931",$0,"$419,990",$0,$0,"$5,285,033","$22,750"," $ 1,429,395 "
