BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
1018520012,"$6,724,977","$9,943,557","$16,668,534",$0,$0,$0,$0,"$16,985,074","$8,035,053"
1018520020,"$6,724,977","$9,943,557","$16,668,534",$0,$0,$0,$0,"$16,985,074","$8,035,053"
1018520031,"$6,724,977","$9,943,557","$16,668,534",$0,$0,$0,$0,"$16,985,074","$8,035,053"
4015100020,"$6,564,240",$0,"$6,564,240",$0,$0,$0,$0,"$6,753,893","$4,131,839"
4001170001,"$6,535,867",$0,"$6,535,867",$0,$0,$0,"$46,534","$6,691,888","$4,017,989"
1018960043,"$6,068,953",$0,"$6,068,953","$16,800",$0,$0,$0,"$6,179,496","$2,887,733"
1009280031,"$6,051,012",$0,"$6,051,012",$0,"$693,659",$0,$0,"$6,806,873","$2,050,011"
4022900001,"$5,774,058",$0,"$5,774,058",$0,$0,$0,"$496,667","$6,270,725","$3,245,820"
4051370005,"$5,458,754",$0,"$5,458,754","$108,634",$0,$0,"$83,184","$5,965,882","$2,802,167"
1004890001,"$5,455,173",$0,"$5,455,173",$0,$0,$0,$0,"$5,459,610","$1,351,027"
4051370102,"$5,402,545",$0,"$5,402,545","$147,882",$0,$0,"$116,418","$6,066,940","$2,904,580"
1018890001,"$5,400,380",$0,"$5,400,380",$0,$0,$0,$0,"$5,422,530","$2,982,144"
1008350015,"$5,277,680",$0,"$5,277,680",$0,"$291,795",$0,$0,"$5,646,984","$1,872,219"
1009049024,"$5,193,984",$0,"$5,193,984",$0,$0,$0,$0,"$5,603,717","$1,874,424"
2059500429,"$5,162,689",$0,"$5,162,689",$0,$0,$0,"$60,241","$5,493,183","$3,126,822"
2059500430,"$5,162,689",$0,"$5,162,689",$0,$0,$0,"$60,241","$5,493,183","$3,126,822"
4022810001,"$5,144,183",$0,"$5,144,183",$0,$0,$0,"$519,758","$5,663,941","$2,482,469"
1012400052,"$5,106,833",$0,"$5,106,833","$619,004","$1,350,000",$0,$0,"$7,167,894","$2,134,798"
3036790001,"$4,853,618",$0,"$4,853,618",$0,$0,$0,$0,"$9,946,094","$109,329"
4105930002,"$4,800,700",$0,"$4,800,700",$0,$0,$0,"$173,945","$5,179,780","$2,807,536"
1010891101,"$4,740,889",$0,"$4,740,889",$0,$0,$0,$0,"$4,753,929","$3,433,109"
1011240059,"$4,679,801",$0,"$4,679,801","$722,386",$0,$0,$0,"$5,727,785","$3,183,826"
1005570017,"$4,345,254",$0,"$4,345,254",$0,"$965,606",$0,$0,"$5,410,050","$2,144,269"
4051370093,"$4,324,844",$0,"$4,324,844","$50,457",$0,$0,"$70,167","$4,599,377","$2,244,221"
1008390055,"$4,188,676",$0,"$4,188,676",$0,"$186,872",$0,$0,"$4,375,548","$1,811,613"
3064690001,"$4,138,456","$315,394","$4,453,850","$11,312",$0,$0,"$1,055,310","$5,753,846","$2,306,757"
4008690037,"$4,057,882",$0,"$4,057,882",$0,$0,$0,$0,"$4,086,678","$1,333,133"
3070550013,"$4,055,251",$0,"$4,055,251",$0,$0,$0,$0,"$4,084,403","$2,100,077"
2041610001,"$4,044,495",$0,"$4,044,495",$0,$0,$0,"$187,982","$4,649,026","$2,556,379"
1013660001,"$4,035,572","$6,317,273","$10,352,845",$0,"$480,435",$0,"$65,239","$11,052,231","$5,413,417"
1018521004,"$4,002,921",$0,"$4,002,921",$0,$0,$0,$0,"$4,021,849","$963,294"
1018760001,"$3,949,116",$0,"$3,949,116","$68,163",$0,$0,$0,"$4,045,356","$1,426,834"
1014230010,"$3,949,041","$23,945,634","$27,894,675",$0,"$1,451,100",$0,"$64,697","$29,725,538","$17,553,002"
3001220005,"$3,903,291",$0,"$3,903,291",$0,$0,$0,$0,"$3,939,291","$3,202,982"
1000160190,"$3,896,965",$0,"$3,896,965",$0,"$27,747",$0,$0,"$3,927,889","$4,508,634"
1001790032,"$3,863,046",$0,"$3,863,046",$0,"$283,920",$0,$0,"$4,208,534","$1,104,565"
4004140041,"$3,848,128",$0,"$3,848,128",$0,"$72,415",$0,$0,"$3,981,239","$1,482,973"
2043470007,"$3,836,319",$0,"$3,836,319",$0,$0,$0,$0,"$3,999,569","$2,567,419"
1012210001,"$3,788,457",$0,"$3,788,457",$0,"$334,164",$0,"$1,949,087","$6,646,342","$2,001,257"
1013440030,"$3,687,157",$0,"$3,687,157",$0,"$883,005",$0,"$29,695","$4,782,491","$2,220,632"
1000790010,"$3,631,001",$0,"$3,631,001",$0,"$1,164,866",$0,$0,"$5,052,457","$1,348,392"
3060830001,"$3,617,281",$0,"$3,617,281",$0,$0,$0,$0,"$3,739,756","$1,483,938"
4161770055,"$3,613,304",$0,"$3,613,304",$0,"$50,379",$0,$0,"$3,848,306","$1,211,653"
3027310001,"$3,608,944",$0,"$3,608,944",$0,"$15,177",$0,$0,"$3,693,836","$1,210,475"
4105900100,"$3,600,525",$0,"$3,600,525",$0,$0,$0,"$130,459","$3,884,835","$2,105,650"
4051460036,"$3,584,973",$0,"$3,584,973",$0,$0,$0,$0,"$3,721,891","$2,266,801"
1010410019,"$3,575,088",$0,"$3,575,088",$0,"$256,065",$0,$0,"$4,253,445","$1,009,601"
4161770001,"$3,568,771",$0,"$3,568,771",$0,"$34,223",$0,$0,"$3,757,464","$1,389,912"
2045060040,"$3,556,122",$0,"$3,556,122",$0,$0,$0,$0,"$3,556,122","$2,073,803"
2045060001,"$3,523,816",$0,"$3,523,816",$0,$0,$0,$0,"$3,523,816","$1,963,433"
4161770035,"$3,521,887",$0,"$3,521,887",$0,"$79,627",$0,$0,"$3,770,891","$1,412,246"
2025060024,"$3,504,757",$0,"$3,504,757",$0,$0,$0,$0,"$3,520,957","$2,640,241"
3053240001,"$3,501,718",$0,"$3,501,718","$81,458",$0,$0,"$47,841","$3,809,054","$1,847,451"
4097120102,"$3,484,268",$0,"$3,484,268",$0,"$14,000",$0,"$112,564","$3,712,053","$1,809,519"
1008650024,"$3,478,303",$0,"$3,478,303","$846,408",$0,$0,$0,"$4,385,287","$1,923,963"
3018740001,"$3,474,760",$0,"$3,474,760","$90,010","$498,400",$0,$0,"$4,162,035","$969,195"
2038950001,"$3,469,798",$0,"$3,469,798",$0,$0,$0,$0,"$3,781,962","$2,334,656"
4019180075,"$3,466,412",$0,"$3,466,412",$0,$0,$0,$516,"$3,620,597","$2,254,024"
1006400021,"$3,465,877",$0,"$3,465,877",$0,$0,$0,$0,"$3,477,577","$811,218"
4019180052,"$3,455,233",$0,"$3,455,233",$0,$0,$0,"$14,113","$3,655,185","$2,254,395"
4019180095,"$3,454,935",$0,"$3,454,935",$0,$0,$0,"$9,054","$3,617,454","$2,229,924"
4019180108,"$3,447,622",$0,"$3,447,622",$0,$0,$0,"$22,878","$3,623,233","$2,292,335"
1004620035,"$3,447,075",$0,"$3,447,075",$0,$0,$0,$0,"$3,478,358","$1,271,103"
1010450012,"$3,447,068",$0,"$3,447,068",$0,$0,$0,$0,"$3,447,908","$692,058"
4019180072,"$3,442,316",$0,"$3,442,316",$0,$0,$0,"$7,632","$3,578,066","$2,266,118"
4019180080,"$3,439,112",$0,"$3,439,112",$0,"$231,840",$0,"$6,387","$3,816,554","$2,370,009"
4019180085,"$3,404,259",$0,"$3,404,259",$0,$0,$0,"$7,930","$3,501,245","$2,111,424"
4019180067,"$3,404,216",$0,"$3,404,216",$0,$0,$0,"$6,410","$3,515,862","$2,223,087"
4019180055,"$3,399,717",$0,"$3,399,717",$0,"$106,883",$0,$0,"$3,646,901","$2,476,724"
4019180107,"$3,397,935",$0,"$3,397,935",$0,$0,$0,$0,"$3,525,658","$2,378,620"
1009000027,"$3,397,606","$4,212,062","$7,609,668",$0,"$468,491",$0,"$35,929","$8,890,821","$2,704,986"
4019180060,"$3,385,519",$0,"$3,385,519",$0,"$26,500",$0,"$12,067","$3,580,198","$2,524,489"
4019180070,"$3,375,019",$0,"$3,375,019",$0,$0,$0,"$26,140","$3,556,517","$2,159,592"
4058650118,"$3,374,255",$0,"$3,374,255",$0,$0,$0,$0,"$3,577,172","$949,459"
1012320055,"$3,369,665",$0,"$3,369,665",$0,"$1,100,000",$0,$0,"$4,742,586","$2,026,676"
4019180050,"$3,351,836",$0,"$3,351,836",$0,"$507,136",$0,"$19,124","$3,998,108","$2,792,785"
4019180062,"$3,331,190",$0,"$3,331,190",$0,"$21,988",$0,"$5,663","$3,471,452","$2,325,951"
4019180097,"$3,289,325",$0,"$3,289,325",$0,"$61,871",$0,"$4,719","$3,539,380","$2,198,767"
1014180021,"$3,275,292","$16,463,115","$19,738,407",$0,"$1,775,023",$0,$0,"$22,914,368","$6,225,529"
1008650042,"$3,242,870",$0,"$3,242,870","$902,110",$0,$0,$0,"$4,284,338","$1,768,035"
1013660047,"$3,238,927",$0,"$3,238,927",$0,"$642,139",$0,$0,"$3,950,468","$2,457,824"
4019180045,"$3,231,412",$0,"$3,231,412",$0,"$427,706",$0,$0,"$3,732,348","$2,278,857"
4019180065,"$3,229,142",$0,"$3,229,142",$0,"$60,260",$0,"$7,656","$3,428,264","$2,242,945"
4019180090,"$3,209,188",$0,"$3,209,188",$0,"$189,755",$0,"$8,685","$3,593,734","$2,109,773"
1012090001,"$3,191,203",$0,"$3,191,203",$0,"$899,938",$0,$0,"$4,328,534","$2,514,586"
1014590001,"$3,185,150","$254,155","$3,439,305",$0,"$402,755",$0,"$47,660","$4,010,980","$2,133,215"
5005950015,"$3,167,179","$135,802","$3,302,981",$0,$0,$0,"$31,804","$3,542,880","$1,769,407"
4097640091,"$3,131,700",$0,"$3,131,700",$0,$0,$0,$0,"$3,131,700","$183,441"
4023190010,"$3,114,100","$21,840","$3,135,940",$0,$0,$0,$0,"$3,279,517","$2,201,242"
4084010600,"$3,105,277","$1,825,236","$4,930,513","$6,507","$34,463",$0,$0,"$5,393,309","$2,032,760"
3018110019,"$3,104,042",$0,"$3,104,042",$0,"$133,368",$0,$0,"$3,237,410","$1,826,189"
1007320007,"$3,101,084",$0,"$3,101,084",$0,$0,$0,$0,"$3,150,152","$1,109,518"
4019090001,"$3,100,187",$0,"$3,100,187",$0,$0,$0,$0,"$3,201,413","$1,224,777"
2036820001,"$3,060,790","$472,620","$3,533,410","$22,172",$0,$0,"$17,881","$3,728,775","$3,457,111"
4012730001,"$3,016,350","$192,533","$3,208,883",$0,$0,$0,$0,"$3,246,564","$1,501,133"
4050250050,"$2,977,055","$68,295","$3,045,350",$0,$0,$0,$0,"$3,172,402","$1,987,695"
1005330001,"$2,947,812",$0,"$2,947,812","$394,481",$0,$0,$0,"$23,658,880","$10,666,370"
2024630001,"$2,941,933",$0,"$2,941,933",$0,$0,$0,"$10,952","$2,970,734","$1,383,082"
2024630006,"$2,941,933",$0,"$2,941,933",$0,$0,$0,"$10,952","$2,970,734","$1,383,082"
2024630011,"$2,941,933",$0,"$2,941,933",$0,$0,$0,"$10,952","$2,970,734","$1,383,082"
2024630060,"$2,941,933",$0,"$2,941,933",$0,$0,$0,"$10,952","$2,970,734","$1,383,082"
2024630063,"$2,941,933",$0,"$2,941,933",$0,$0,$0,"$10,952","$2,970,734","$1,383,082"
1018331706,"$2,917,150",$0,"$2,917,150",$0,$0,$0,$0,"$2,934,681","$841,998"
1012260001,"$2,898,486",$0,"$2,898,486",$0,"$520,187",$0,$0,"$4,091,684","$2,419,400"
1007451302,"$2,857,849",$0,"$2,857,849",$0,$0,$0,$0,"$3,144,163","$843,775"
2024730043,"$2,851,300",$0,"$2,851,300",$0,"$41,524",$0,$0,"$2,897,488","$1,484,624"
2024730048,"$2,851,300",$0,"$2,851,300",$0,"$41,524",$0,$0,"$2,897,488","$1,484,624"
4008960053,"$2,847,231",$0,"$2,847,231",$0,$0,$0,$0,"$3,020,381","$1,157,293"
4022860011,"$2,846,510",$0,"$2,846,510",$0,$0,$0,"$379,828","$3,226,338","$1,501,602"
4058650112,"$2,842,625",$0,"$2,842,625",$0,$0,$0,$0,"$3,021,873","$977,765"
1005850001,"$2,797,494","$1,049,060","$3,846,554",$0,"$503,869",$0,$0,"$4,486,461","$1,084,956"
3020750012,"$2,767,698",$0,"$2,767,698",$0,"$453,005",$0,$0,"$3,330,655","$1,020,951"
1009110064,"$2,759,489",$0,"$2,759,489",$0,$0,$0,$0,"$2,759,489","$912,071"
4099500009,"$2,759,471","$455,748","$3,215,219",$0,$0,$0,"$3,614","$3,568,804","$1,792,921"
1002830024,"$2,738,904",$0,"$2,738,904",$0,"$342,547",$0,$0,"$3,130,476","$977,710"
4012190032,"$2,716,859",$0,"$2,716,859",$0,$0,$0,"$276,064","$2,992,923","$1,516,638"
4014890018,"$2,696,998",$0,"$2,696,998",$0,$0,$0,"$96,986","$2,934,540","$1,347,398"
2024080001,"$2,691,674",$0,"$2,691,674",$0,"$241,447",$0,"$848,370","$3,871,246","$1,656,658"
1011280001,"$2,685,602",$0,"$2,685,602",$0,"$1,972,741",$0,$0,"$4,806,819","$2,015,173"
3087640028,"$2,682,066",$0,"$2,682,066",$0,"$1,180",$0,"$8,466","$2,736,463","$1,650,891"
3059270031,"$2,664,170",$0,"$2,664,170",$0,"$41,791",$0,"$3,134","$2,737,613","$1,555,649"
1003850014,"$2,652,857",$0,"$2,652,857",$0,$0,$0,$0,"$2,652,857","$1,111,718"
1020980013,"$2,631,524",$0,"$2,631,524",$0,$0,$0,$0,"$2,652,795","$1,893,232"
1020980053,"$2,631,524",$0,"$2,631,524",$0,$0,$0,$0,"$2,652,795","$1,893,232"
4049940017,"$2,624,748",$0,"$2,624,748",$0,$0,$0,$0,"$2,718,047","$980,982"
1020890045,"$2,596,977",$0,"$2,596,977",$0,$0,$0,$0,"$2,668,456","$896,653"
1015180024,"$2,593,387","$210,280","$2,803,667",$0,"$532,544",$0,$0,"$3,929,396","$1,237,861"
2042850016,"$2,583,571",$0,"$2,583,571",$0,$0,$0,$0,"$2,612,876","$1,556,812"
4059580030,"$2,555,022",$0,"$2,555,022","$17,981",$0,$0,$0,"$2,738,551","$1,008,280"
3020610101,"$2,538,155",$0,"$2,538,155",$0,$0,$0,$0,"$2,691,654","$498,193"
4021390026,"$2,529,239",$0,"$2,529,239",$0,$0,$0,$0,"$2,632,069","$1,264,415"
4033210061,"$2,506,292",$0,"$2,506,292",$0,$0,$0,$0,"$2,589,692","$1,404,343"
4096440001,"$2,486,484","$411,877","$2,898,361",$0,$0,$0,"$50,502","$3,194,512","$1,799,235"
3060580001,"$2,472,651",$0,"$2,472,651","$12,000",$0,$0,$0,"$2,577,861","$1,330,761"
1017680033,"$2,470,310",$0,"$2,470,310",$0,"$269,648",$0,$0,"$2,946,203","$1,698,666"
4050490043,"$2,468,251",$0,"$2,468,251",$0,$0,$0,$0,"$2,517,271","$922,030"
1008160007,"$2,462,412","$4,622,057","$7,084,469",$0,"$363,458",$0,$0,"$8,272,271","$3,363,776"
1014210005,"$2,443,866","$3,257,895","$5,701,761",$0,"$372,662",$0,$0,"$6,146,135","$2,137,202"
4098490130,"$2,422,048","$426,495","$2,848,543","$31,355",$0,$0,"$6,064","$3,107,234","$1,671,123"
2036070002,"$2,416,937",$0,"$2,416,937",$0,$0,$0,$0,"$2,431,937","$1,534,197"
2045490001,"$2,415,933",$0,"$2,415,933",$0,$0,$0,$0,"$2,415,933","$1,569,985"
2045490006,"$2,415,933",$0,"$2,415,933",$0,$0,$0,$0,"$2,415,933","$1,569,985"
4105920150,"$2,400,350",$0,"$2,400,350",$0,$0,$0,"$86,972","$2,589,889","$1,403,768"
4105990100,"$2,400,350",$0,"$2,400,350",$0,$0,$0,"$86,972","$2,589,889","$1,403,768"
1014590010,"$2,392,160","$197,277","$2,589,437",$0,$0,$0,"$27,369","$2,634,469","$1,708,382"
4008460042,"$2,384,769","$490,122","$2,874,891","$1,800",$0,$0,$0,"$2,952,963","$1,909,992"
2037670077,"$2,380,641",$0,"$2,380,641",$0,"$149,715",$0,$0,"$2,541,524","$1,513,688"
2037670082,"$2,380,641",$0,"$2,380,641",$0,"$149,715",$0,$0,"$2,541,524","$1,513,688"
3011490018,"$2,367,529",$0,"$2,367,529",$0,"$445,092",$0,$0,"$5,986,844","$708,197"
3053300024,"$2,360,722",$0,"$2,360,722",$0,$0,$0,$0,"$2,434,085","$1,066,975"
1002470001,"$2,355,831",$0,"$2,355,831",$0,"$89,947",$0,"$18,767,529","$21,423,255","$7,427,511"
1021790005,"$2,354,318",$0,"$2,354,318",$0,$0,$0,$0,"$2,356,318","$1,258,654"
3074220146,"$2,350,516",$0,"$2,350,516",$0,$0,$0,$0,"$2,391,631","$1,297,676"
3050260023,"$2,350,270",$0,"$2,350,270",$0,$0,$0,$0,"$2,350,270","$2,072,326"
4021370027,"$2,344,522","$26,100","$2,370,622","$52,017",$0,$0,$0,"$2,506,263","$1,504,324"
2026530057,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530059,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530061,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530063,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530065,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530067,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530069,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530071,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
2026530080,"$2,337,615",$0,"$2,337,615",$0,"$126,157",$0,"$79,370","$2,678,906","$1,359,542"
4019020010,"$2,336,699",$0,"$2,336,699","$45,020",$0,$0,$0,"$2,506,527","$2,113,032"
1018331501,"$2,326,457",$0,"$2,326,457",$0,$0,$0,$0,"$2,328,848","$543,197"
2039470001,"$2,314,883",$0,"$2,314,883",$0,"$87,819",$0,"$117,923","$2,533,173","$1,280,452"
2039470040,"$2,314,883",$0,"$2,314,883",$0,"$87,819",$0,"$117,923","$2,533,173","$1,280,452"
2025880001,"$2,312,762",$0,"$2,312,762",$0,$0,$0,$0,"$2,312,762","$166,355"
1007540001,"$2,307,527",$0,"$2,307,527","$203,012",$0,$0,$0,"$2,638,270","$611,211"
3088150042,"$2,301,812",$0,"$2,301,812",$0,$0,$0,"$15,498","$2,473,361","$2,255,410"
4004140035,"$2,293,655",$0,"$2,293,655",$0,"$44,019",$0,$0,"$2,344,213","$749,981"
4067930126,"$2,288,236","$59,784","$2,348,020",$0,$0,$0,$0,"$2,429,715","$2,043,260"
1007650001,"$2,278,468","$1,050,785","$3,329,253",$0,$0,$0,$0,"$3,608,509","$978,612"
4050500004,"$2,271,711","$31,140","$2,302,851",$0,$0,$0,"$3,072","$2,405,464","$934,527"
1012450075,"$2,224,637",$0,"$2,224,637",$0,$0,$0,$0,"$2,224,637","$764,996"
4099370001,"$2,218,564","$178,786","$2,397,350","$143,929","$191,966",$0,"$29,179","$2,954,811","$1,355,065"
1015860001,"$2,212,027","$1,240,585","$3,452,612","$15,275",$0,$0,$0,"$3,503,039","$1,570,278"
1013020033,"$2,211,995","$7,283,703","$9,495,698","$93,500","$1,704,699",$0,$0,"$22,868,846","$5,185,629"
4051210017,"$2,203,943",$0,"$2,203,943",$0,$0,$0,$0,"$2,248,339","$1,017,535"
1018390029,"$2,203,141",$0,"$2,203,141",$0,$0,$0,$0,"$2,203,141","$1,143,934"
4030860040,"$2,188,194","$806,080","$2,994,274","$118,308",$0,$0,$0,"$3,249,594","$1,629,944"
1005720026,"$2,183,251",$0,"$2,183,251",$0,$0,$0,$0,"$2,183,251","$930,172"
3019460004,"$2,168,015",$0,"$2,168,015",$0,$0,$0,$0,"$2,254,294","$836,093"
4012040001,"$2,143,423",$0,"$2,143,423",$0,$0,$0,"$170,938","$2,314,361","$1,231,298"
1005480001,"$2,142,394","$6,348,675","$8,491,069",$0,"$869,333",$0,"$93,982","$9,647,752","$3,603,803"
2028800153,"$2,137,688",$0,"$2,137,688",$0,$0,$0,"$1,066,801","$3,381,715","$1,743,021"
4018420071,"$2,133,342","$197,814","$2,331,156",$0,$0,$0,$0,"$2,404,137","$719,634"
2052280012,"$2,131,676",$0,"$2,131,676",$0,$0,$0,$840,"$2,216,813","$816,922"
4051360008,"$2,119,206","$339,845","$2,459,051","$30,220","$712,183",$0,$0,"$3,370,751","$1,510,889"
1014900028,"$2,101,370","$255,120","$2,356,490",$0,$0,$0,"$8,473","$2,375,362","$697,445"
5005930001,"$2,099,006",$0,"$2,099,006",$0,$0,$0,$0,"$2,150,967","$1,156,853"
5005930590,"$2,096,209","$75,074","$2,171,283",$0,$0,$0,"$20,907","$2,328,986","$1,162,515"
1010300058,"$2,086,753","$11,194,264","$13,281,017","$582,251","$2,993,037",$0,$0,"$16,856,305","$6,598,842"
1014520041,"$2,078,024",$0,"$2,078,024",$0,"$194,386",$0,$0,"$2,272,410","$600,690"
1018760061,"$2,061,833","$1,053,855","$3,115,688",$0,$0,$0,"$18,736","$3,149,764","$1,331,206"
1008890068,"$2,061,709","$7,884,386","$9,946,095",$0,"$1,583,563",$0,"$4,367","$12,092,575","$4,613,299"
1012330016,"$2,060,482","$3,643,981","$5,704,463",$0,"$3,561,830",$0,$0,"$9,723,459","$5,557,424"
1018780012,"$2,059,860","$2,817,921","$4,877,781",$0,"$1,042,635",$0,$0,"$6,050,941","$3,256,813"
4123110030,"$2,053,703",$0,"$2,053,703",$0,$0,$0,$0,"$2,281,718","$1,017,882"
4001590001,"$2,052,250",$0,"$2,052,250",$0,$0,$0,"$69,430","$2,125,417","$806,597"
1014590030,"$2,037,567","$117,506","$2,155,073",$0,$0,$0,"$35,618","$2,205,135","$1,422,609"
1014270028,"$2,035,188","$3,052,783","$5,087,971",$0,"$588,673",$0,$0,"$5,871,659","$1,990,365"
4050240080,"$2,034,556",$0,"$2,034,556",$0,$0,$0,"$45,532","$2,179,241","$1,106,558"
1003451102,"$2,032,580",$0,"$2,032,580","$114,128",$0,$0,$0,"$2,146,708","$425,692"
1015630020,"$2,029,749","$126,829","$2,156,578",$0,$0,$0,$0,"$2,173,445","$555,413"
2042920024,"$2,022,521","$36,116","$2,058,637",$0,"$261,646",$0,$0,"$2,347,090","$1,050,482"
3050530018,"$2,008,457",$0,"$2,008,457","$164,676",$0,$0,$0,"$2,257,745","$1,118,707"
1013680001,"$2,005,381","$6,439,381","$8,444,762",$0,"$1,560,247",$0,$0,"$10,468,006","$4,454,390"
1012400029,"$1,993,606",$0,"$1,993,606",$0,"$387,663",$0,$0,"$2,402,744","$972,567"
3051550017,"$1,990,390","$237,304","$2,227,694",$0,$0,$0,"$22,569","$2,404,234","$1,153,361"
2042220046,"$1,988,000",$0,"$1,988,000",$0,$0,$0,$0,"$1,988,000","$703,991"
4021320045,"$1,985,528","$756,648","$2,742,176",$0,$0,$0,$0,"$2,863,150","$1,252,718"
3064710090,"$1,981,798","$297,137","$2,278,935",$0,$0,$0,"$71,167","$2,434,659","$1,051,587"
